bestOfferEnabled,bidCount,buyItNowAvailable,categoryId,categoryName,conditionDisplayName,conditionId,country,endTime,expeditedShipping,gift,itemId,listingType,paymentMethod,postalCode,productId_type,productId_value,returnsAccepted,sellingState,shippingType,startTime,title,topRatedListing,value
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-11T04:16:47.000Z,False,False,252345591737,FixedPrice,PayPal,43035,ReferenceID,115174685,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T04:16:47.000Z,"Apple MacBook Pro Core i5 2.5GHz 4GB 500GB 13.3"" MD101LL/A",False,529.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:18:52.000Z,False,False,262371780036,FixedPrice,PayPal,43035,ReferenceID,115174685,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T04:15:01.000Z,"Apple MacBook Pro Core i5 2.5GHz 4GB 500GB 13.3"" MD101LL/A",False,500.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T06:02:46.000Z,True,False,162029752886,StoreInventory,PayPal,11355,NA,NA,False,EndedWithSales,Flat,2016-04-06T04:13:35.000Z,"Apple MacBook Pro 15"" A1286 Mid 2012 Core i7 2.6GHz 4GB 500GB El Capitan #XF1G3",False,729.99
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-10T20:46:14.000Z,False,False,252345588851,FixedPrice,PayPal,43035,ReferenceID,115174685,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T04:12:50.000Z,"Apple MacBook Pro Core i5 2.5GHz 4GB 500GB 13.3"" MD101LL/A",False,465.99
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-06T15:04:44.000Z,True,False,281994200298,AuctionWithBIN,PayPal,19510,ReferenceID,115174685,False,EndedWithoutSales,Free,2016-04-06T04:10:56.000Z,"Apple MacBook PRO A1278 13.3"" Laptop - 16GB RAM 750GB HDD MD101LL/A - El Capitan",False,575.0
False,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-11T04:15:59.000Z,False,False,351700295098,FixedPrice,PayPal,44060,NA,NA,True,EndedWithSales,Free,2016-04-06T04:09:35.000Z,"Apple Macbook Pro A1260 15.4"" 2.4GHz 4Gb RAM 200GB HDD 2008 year Laptop",True,249.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-07T13:24:44.000Z,True,False,111959662030,FixedPrice,PayPal,88101,NA,NA,False,EndedWithSales,Calculated,2016-04-06T04:09:06.000Z,"MacBook Pro 13"" Early 2015 Retina 2.9 GHz i5 8GB RAM 512 GB Plus Extras",False,1350.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-12T16:44:34.000Z,True,False,322064700764,FixedPrice,PayPal,75244,NA,NA,False,EndedWithoutSales,Free,2016-04-06T04:01:41.000Z,Apple MacBook Pro - Core i5 2.4 GHz 13 - 8GB RAM  (Late 2011),False,439.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T06:38:57.000Z,True,False,331823741587,FixedPrice,PayPal,35083,ReferenceID,219657863,False,EndedWithSales,Free,2016-04-06T04:00:47.000Z,Apple MacBook Pro 15.4 / 2.2GHZ / 16GB / 256GB,False,1550.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T03:59:59.000Z,True,False,272201999586,StoreInventory,PayPal,91205,NA,NA,False,EndedWithoutSales,Free,2016-04-06T03:59:59.000Z,Apple 15.4 MacBook PRO RETINA | 2.5GHz 16GB 512GB | + AppleCARE 2018 + EXTRAS,False,1798.95
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T13:31:27.000Z,True,False,152043780772,FixedPrice,PayPal,78073,NA,NA,False,EndedWithSales,Calculated,2016-04-06T03:58:36.000Z,"MacBook Pro (13-inch, Mid 2012)",False,900.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-07T03:57:14.000Z,False,False,262371768367,Auction,PayPal,19454,NA,NA,True,EndedWithoutSales,Free,2016-04-06T03:57:14.000Z,"Mint MacBook Pro RETINA 15"" 2.2ghz i7/16gb/512gb SSD ME293LL/A+WARRANTY to 2018!",True,1650.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-07T03:57:14.000Z,False,False,262371768373,Auction,PayPal,19454,ReferenceID,203733933,True,EndedWithoutSales,Free,2016-04-06T03:57:14.000Z,"PERFECT 2014 MacBook Pro 13"" RETINA 2.6ghz i5/8gb/128gb SSD MGX72LL/A w/EXTRAS!!",True,999.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-07T03:56:45.000Z,False,False,262371768366,Auction,PayPal,19454,NA,NA,True,EndedWithSales,Free,2016-04-06T03:56:45.000Z,"PERFECT 2014 MacBook Pro 13"" RETINA 2.6ghz i5/16gb/256gb SSD MGX72LL/A+WARRANTY!",True,1199.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T14:33:16.000Z,True,False,281994192712,FixedPrice,"['PayPal', 'VisaMC', 'AmEx', 'Discover']",77706,ReferenceID,84755204,True,EndedWithSales,Calculated,2016-04-06T03:53:47.000Z,"Apple MacBook Pro A1278 13.3"" (April, 2010) Core 2 Duo 2.4GHz 4GB 250GB HD 10.11",False,400.0
False,35,False,111422,Apple Laptops,Used,3000,US,2016-04-13T03:52:34.000Z,False,False,301920818664,Auction,PayPal,85658,NA,NA,False,EndedWithSales,Flat,2016-04-06T03:52:34.000Z,Apple MacBook Pro 15-inch Mid 2010 2.66 GHz Intel Core i7,False,375.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-16T03:50:07.000Z,True,False,252345574083,AuctionWithBIN,PayPal,10022,NA,NA,False,EndedWithoutSales,Free,2016-04-06T03:50:07.000Z,Macbook Pro 13 Inch,False,475.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-11T14:15:20.000Z,True,False,121947030252,StoreInventory,PayPal,20817,NA,NA,False,EndedWithSales,Calculated,2016-04-06T03:47:19.000Z,"APPLE MACBOOK PRO ME664LL/A RETINA 15.4"" I7 2.4GHZ 8GB 256GB SSD PERFECT LAPTOP",False,1050.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-07T15:44:01.000Z,True,False,231904136995,Auction,PayPal,63012,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T03:41:48.000Z,"Apple MacBook Pro A1260 15.4"" Laptop - Early 2008",False,175.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T03:49:11.000Z,True,False,281994184321,FixedPrice,"['PayPal', 'VisaMC', 'AmEx', 'Discover']",77706,ReferenceID,217091238,True,EndedWithoutSales,Calculated,2016-04-06T03:38:26.000Z,"Apple MacBook Pro  13"" Laptop - (Early 2011)",False,500.0
False,10,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-11T03:34:42.000Z,True,False,222076559883,Auction,PayPal,01002,ReferenceID,115231153,False,EndedWithSales,Free,2016-04-06T03:34:42.000Z,"15"" Apple MacBook Pro, i7 2.3 GHz 8GB RAM (Mid-2012, A1286)",False,335.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-09T03:31:27.000Z,False,False,222076558205,Auction,PayPal,15068,NA,NA,False,EndedWithSales,Flat,2016-04-06T03:31:27.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display - MC975LL/A (June, 2012)",False,850.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-08T00:13:04.000Z,False,False,281994180361,Auction,PayPal,11740,ReferenceID,99700122,False,EndedWithoutSales,Flat,2016-04-06T03:31:03.000Z,Apple Macbook Pro 15in -Early 2011- BRAND NEW Logic Board and Graphics Card,False,500.0
False,4,False,111422,Apple Laptops,Used,3000,US,2016-04-07T03:29:15.000Z,False,False,262371750179,Auction,PayPal,19454,ReferenceID,115182969,True,EndedWithSales,Free,2016-04-06T03:29:15.000Z,"Great condition MacBook Pro 13"" 2.4ghz i5/8gb/500gb HD MD313LL/A BUNDLE+MORE",True,621.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T03:26:22.000Z,True,False,111959620205,FixedPrice,PayPal,NA,ReferenceID,98843026,False,EndedWithoutSales,Free,2016-04-06T03:26:22.000Z,"Apple MacBook Pro A1211  15.4"" Laptop - MA609LL/A (October, 2006). 2.16GHz C2D.",False,159.99
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-06T04:27:17.000Z,True,False,172158575497,Auction,PayPal,95131,ReferenceID,216443224,False,EndedWithoutSales,Calculated,2016-04-06T03:23:07.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - MF840LL/A (March, 2015)",False,810.76
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-09T23:41:39.000Z,True,False,331823780667,FixedPrice,PayPal,94565,ReferenceID,203733933,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T03:16:05.000Z,"Apple MacBook Pro 13.3"" Laptop with Retina Display - MGX72LL/A (Mid-2014)",False,850.0
False,51,False,111422,Apple Laptops,Used,3000,US,2016-04-13T03:14:26.000Z,True,False,201556198121,Auction,PayPal,22302,NA,NA,True,EndedWithSales,Free,2016-04-06T03:14:26.000Z,"Apple MacBook Pro 15"" A1286 2.66GHz Intel Core i7 8GB RAM 500GB HDD, GT 330M",False,530.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-07T12:17:32.000Z,False,False,291730462946,StoreInventory,PayPal,92683,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T03:13:59.000Z,"Lot of 5 Apple MacBook Pro 2010 15"" i7 Laptop For Parts",False,1095.0
False,0,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-07T03:12:12.000Z,False,False,252345549220,Auction,PayPal,92130,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T03:12:12.000Z,Apple MacBook Pro 15 Pre-Retina Quad Core i7 2.2GHz 16GB RAM 1TB HDD 1GB GPU,False,999.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-08T14:06:08.000Z,True,False,291730460533,StoreInventory,PayPal,01841,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T03:11:04.000Z,"Apple MacBook Pro MC024LL/A 2010 17"" LCD i5-540M 2.53GHz CPU 4GB RAM 750GB HDD",True,599.99
False,31,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-09T03:08:44.000Z,True,False,141950866989,Auction,PayPal,90028,ReferenceID,82994118,False,EndedWithSales,Calculated,2016-04-06T03:08:44.000Z,"/ USED / Apple MacBook Pro A1286 4 GB 15.4"" Laptop - 2010 / PARTS ONLY /",False,273.02
False,44,False,111422,Apple Laptops,Used,3000,US,2016-04-11T03:00:56.000Z,False,False,172158357675,Auction,PayPal,01801,NA,NA,False,EndedWithSales,Flat,2016-04-06T03:00:56.000Z,"Apple macbook Pro A1286 15"" intel core 2 duo@2.4GHz 4GB RAM 250GB HD WiFi webcam",False,266.0
False,45,False,111422,Apple Laptops,Used,3000,US,2016-04-11T03:00:49.000Z,True,False,231904117121,Auction,PayPal,63141,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T03:00:49.000Z,"Apple MacBook Pro A1278 13.3"" Laptop MB990LL/A 2.26GHZ 4GB OS X El Capitan USPS",False,405.0
False,8,False,111422,Apple Laptops,Used,3000,US,2016-04-13T03:00:32.000Z,True,False,231903748737,Auction,PayPal,08053,ReferenceID,115174685,True,EndedWithSales,Free,2016-04-06T03:00:32.000Z,"Apple MacBook Pro A1278 13.3"" Laptop 2.5 GHz Intel Core i5 4GB, 500GB 2012 #401",False,580.0
False,34,False,111422,Apple Laptops,Used,3000,US,2016-04-11T03:00:13.000Z,False,False,111958519202,Auction,PayPal,52807,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T03:00:13.000Z,"macbook pro 13"" 2.4 GHz/4GB memory/250 GB hard drive",False,301.0
False,33,False,111422,Apple Laptops,Used,3000,US,2016-04-11T03:00:11.000Z,True,False,401101573341,Auction,PayPal,02861,NA,NA,True,EndedWithSales,Flat,2016-04-06T03:00:11.000Z,"Apple MacBook Pro 15"" Retina Mid 2015 (11,4) (A1398) Core i7 2.2GHz, 16GB, 256GB",False,1600.0
False,28,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-11T02:56:56.000Z,False,False,361528168850,Auction,PayPal,94010,ReferenceID,82994118,False,EndedWithSales,Calculated,2016-04-06T02:56:56.000Z,"Apple MacBook Pro A1286 / MC371LL/A Intel Core i5 2.4GHz 4GB RAM 15.4"" Laptop",False,270.99
False,2,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:56:43.000Z,True,False,272201957758,Auction,PayPal,84111,ReferenceID,78092464,False,EndedWithSales,Flat,2016-04-06T02:56:43.000Z,"Apple MacBook Pro 13.3"" Laptop (June, 2009) - upgraded SSD",False,279.0
False,4,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:50:21.000Z,True,False,191842792935,Auction,PayPal,77494,ReferenceID,219537430,False,EndedWithSales,Flat,2016-04-06T02:50:21.000Z,"15.4"" Apple MacBook Pro A1211 2.16GHz 4GB-RAM Laptop 120GB Computer OSX-10.7.5",False,136.38
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-09T02:50:14.000Z,False,False,182082508139,Auction,PayPal,32765,NA,NA,False,EndedWithSales,Flat,2016-04-06T02:50:14.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (October, 2011) - Customized",False,525.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:47:54.000Z,True,False,322064668138,FixedPrice,PayPal,33823,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:47:54.000Z,"13"" Apple MacBook Pro 2.4ghz i5 / 8GB / 1TB Hybrid SSD / Office / MD313LL/A",True,729.0
False,29,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:46:00.000Z,True,False,222076533955,Auction,PayPal,29632,ReferenceID,219528070,False,EndedWithSales,Free,2016-04-06T02:46:00.000Z,"Apple MacBook Pro 13.3"" Laptop - FD101LL/A (2012)",False,545.0
False,8,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T02:45:52.000Z,True,False,131773225130,Auction,PayPal,79416,NA,NA,False,EndedWithSales,Calculated,2016-04-06T02:45:52.000Z,"13"" Late 2011 MacBook Pro, A1278, Water Damage.",False,225.5
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-06T19:30:43.000Z,True,False,291730436648,Auction,PayPal,98026,ReferenceID,78157590,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T02:39:07.000Z,"Apple MacBook Pro A1226  15.4"" Laptop - MA895LL/A (June, 2007)",False,55.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-07T16:41:46.000Z,True,False,262371716986,Auction,PayPal,02888,ReferenceID,174472295,False,EndedWithoutSales,Calculated,2016-04-06T02:37:39.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - ME865LL/A (October, 2013) (Latest Model)",False,5000.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-07T03:44:28.000Z,False,False,162029709571,Auction,PayPal,90034,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T02:36:40.000Z,"Apple MacBook Pro 13"" 2.26Ghz Mid 2009 8GB 250GB SSD OS 10.8",False,375.0
False,3,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:34:56.000Z,True,False,222076528488,Auction,PayPal,30701,ReferenceID,219495742,False,EndedWithSales,Calculated,2016-04-06T02:34:56.000Z,"Apple MacBook Pro 15.4"", 2.8Ghz, 8 GB RAM, 500GB HDD, A1286 (Mid 2009)",False,311.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-09T20:11:33.000Z,True,False,141950840059,FixedPrice,PayPal,38237,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T02:31:37.000Z,Apple Macbook Pro Early 2013,False,750.0
False,13,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:30:46.000Z,True,False,162029594050,Auction,PayPal,85251,NA,NA,False,EndedWithSales,Free,2016-04-06T02:30:46.000Z,"2015 MacBook Pro 15"" 2.5ghz i7/16GB/512GB SSD/AMD Graphics/Warranty/Force Touch",False,1875.0
False,2,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:29:48.000Z,True,False,172158540089,Auction,PayPal,39576,NA,NA,False,EndedWithoutSales,Calculated,2016-04-06T02:29:48.000Z,"MacBook Pro 13.3"" Laptop (Mid 2010)",False,265.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:28:34.000Z,True,False,331823763704,FixedPrice,PayPal,33823,ReferenceID,203694364,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:28:34.000Z,"2014 15"" RETINA MacBook Pro 2.2ghz i7 / 16GB / 256GB SSD / Office / MGXA2LL/A",True,1449.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-13T02:25:40.000Z,True,False,222076523727,AuctionWithBIN,PayPal,55105,ReferenceID,133901446,False,EndedWithoutSales,Free,2016-04-06T02:25:40.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (June, 2012) - Customized",False,420.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T09:05:53.000Z,True,False,222076523022,FixedPrice,PayPal,33823,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T02:24:20.000Z,"15"" Apple Retina MacBook Pro 2.7ghz i7 / 16GB RAM / 256GB SSD / Office ME664LL/A",True,1189.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-12T06:13:55.000Z,False,False,361528153076,StoreInventory,PayPal,93035,ReferenceID,216443224,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:23:47.000Z,"APPLE MACBOOK PRO MF840LL/A RETINA 13.3"" I5 2.7GHZ 8GB 256GB 2015 + APPLECARE",True,1100.0
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T02:23:04.000Z,False,False,222076522412,StoreInventory,PayPal,95660,ReferenceID,110931896,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:23:04.000Z,"MACBOOK PRO 17"" QUAD i7 2.4GHZ / 4GB / 750GB HDD /",False,599.95
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-07T10:17:46.000Z,False,False,281994139013,FixedPrice,PayPal,68132,NA,NA,False,EndedWithoutSales,Free,2016-04-06T02:22:51.000Z,macbook pro early 2011,False,250.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:22:50.000Z,True,False,222076522302,StoreInventory,PayPal,93035,ReferenceID,219486692,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:22:50.000Z,"APPLE MACBOOK PRO MGX82LL/A 13.3"" RETINA I5 2.6GHZ 8GB 256GB MID 2014 +WARRANTY",True,950.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:21:55.000Z,False,False,231904096545,StoreInventory,PayPal,93035,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:21:55.000Z,"APPLE MACBOOK PRO MD322LL/A  MATTE 15.4"" I7 2.4GHZ 4GB 750GB LAPTOP +WARRANTY",True,725.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-08T01:32:43.000Z,True,False,301920765596,FixedPrice,PayPal,95825,NA,NA,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:21:17.000Z,"Apple MacBook Pro 13, 2011 2.3GHz i5 4GB RAM 320 GB Hd, W/WINDOWS 7 UlTIMATE.",False,465.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-07T02:20:57.000Z,True,False,291730426559,Auction,PayPal,94124,NA,NA,False,EndedWithSales,Calculated,2016-04-06T02:20:57.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display (February, 2013) - Read Decp",False,850.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:20:34.000Z,True,False,222076521081,FixedPrice,PayPal,33823,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:20:34.000Z,"2012 15"" MacBook Pro 2.6ghz i7 / 16GB Ram / 1TB Hybrid SSD / Office / MD104LL/A",True,1189.0
False,NA,False,111422,Apple Laptops,Used,3000,JP,2016-04-13T02:18:41.000Z,False,False,272201930128,FixedPrice,PayPal,NA,NA,NA,True,EndedWithoutSales,Free,2016-04-06T02:18:41.000Z,Auth Apple MJLT2J/A Unused MacBook Pro Retina 15.4 i7 16GB SSD 512GB .. S1706358,True,2665.0
False,56,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:15:01.000Z,False,False,121946596933,Auction,PayPal,NA,ReferenceID,110891711,True,EndedWithSales,Flat,2016-04-06T02:15:01.000Z,"13"" Apple MacBook Pro (Late 2011) 2.4GHz Intel Core i5-2435M, 500GB, 4GB, Good",False,395.0
False,35,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:15:01.000Z,False,False,121946613096,Auction,PayPal,NA,ReferenceID,83704095,True,EndedWithSales,Flat,2016-04-06T02:15:01.000Z,"15"" Apple MacBook Pro (Mid 2010), 2.53GHz Intel Core i5-540M, Excllnt, Apple Box",False,465.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:13:03.000Z,False,False,182082474151,StoreInventory,PayPal,07621,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:13:03.000Z,"CUSTOM 13"" APPLE MACBOOK PRO LAPTOP~~2.8GHZ CORE I7~~16GB~~1TB SSD HD~~!!!",False,1189.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T02:19:09.000Z,True,False,301920761216,FixedPrice,PayPal,95825,NA,NA,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:11:45.000Z,"Apple MacBook Pro 13, 2011 2.3GHz i5 4GB RAM 1000 GB Hd, W/WINDOWS 7 UlTIMATE.",False,490.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-09T23:22:19.000Z,True,False,162029692545,StoreInventory,PayPal,92840,NA,NA,True,EndedWithSales,Free,2016-04-06T02:08:15.000Z,MacBook Pro 17” 2011 Intel i7 2.2GHz*16GB DDR3 RAM*1TB HDD*MsOffice2011*iLife,True,1099.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T02:10:44.000Z,True,False,301920759454,FixedPrice,PayPal,95825,NA,NA,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:07:45.000Z,"Apple MacBook Pro 13, 2011 2.3GHz i5 4GB RAM 320 GB Hd, WITH WINDOWS 7 UlTIMATE.",False,490.0
False,5,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:05:16.000Z,True,False,252345496634,Auction,PayPal,01845,ReferenceID,84755204,False,EndedWithSales,Flat,2016-04-06T02:05:16.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MC374LL/A (April, 2010)",False,280.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:05:09.000Z,True,False,331823751562,FixedPrice,PayPal,33823,ReferenceID,115182969,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:05:09.000Z,"Apple MacBook Pro 13"" 2.5ghz i5 / 8GB / 1TB Hybrid SSD / Office / MD101LL/A",True,789.0
False,45,False,111422,Apple Laptops,Used,3000,US,2016-04-07T02:04:42.000Z,True,False,252345496577,Auction,PayPal,75287,NA,NA,False,EndedWithSales,Free,2016-04-06T02:04:42.000Z,2013 Macbook Pro Retina 500 GB SSD 16GB RAM,False,1236.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-08T11:06:20.000Z,True,False,262371693413,FixedPrice,PayPal,20005,NA,NA,False,EndedWithSales,Calculated,2016-04-06T02:03:23.000Z,"Apple 15"" MacBook Pro Late 2008 | 2.93 GHz Core 2 Duo | 8GB RAM | 256GB Drive",False,349.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:03:18.000Z,True,False,231904081806,FixedPrice,PayPal,33174,NA,NA,True,EndedWithoutSales,Calculated,2016-04-06T02:03:18.000Z,MacBook Pro (Early 2011) Intel Dual Core i5 16gb Ram DUAL SSD HARD DRIVES,False,600.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:02:58.000Z,False,False,162029689812,Auction,PayPal,77055,NA,NA,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-06T02:02:58.000Z,Macbook pro 13 screen.,False,130.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:02:48.000Z,False,False,252345494970,StoreInventory,PayPal,94121,NA,NA,False,EndedWithoutSales,Flat,2016-04-06T02:02:48.000Z,Apple MacBook Pro 9,False,4175.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:02:40.000Z,False,False,252345494859,StoreInventory,PayPal,94121,NA,NA,False,EndedWithoutSales,Flat,2016-04-06T02:02:40.000Z,Apple MacBook Pro 7,False,4177.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-11T02:02:26.000Z,True,False,281994125082,Auction,PayPal,19147,NA,NA,False,EndedWithoutSales,Calculated,2016-04-06T02:02:26.000Z,"17"" Macbook Pro Mid 2010 Intel Core i5 2.53 Ghz 500GB Hardrive w/original box",False,650.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-13T02:02:20.000Z,True,False,111959563297,AuctionWithBIN,PayPal,02155,NA,NA,False,EndedWithoutSales,Calculated,2016-04-06T02:02:20.000Z,"Apple MacBook Pro Retina 15.4"" i7 2.5GHz/1TB SSD/16GB MJLT2LL/A MID 2015!",False,2200.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-12T22:41:18.000Z,True,False,172156369225,Auction,PayPal,07960,NA,NA,False,EndedWithoutSales,Calculated,2016-04-06T02:00:04.000Z,"Apple Macbook Pro 15"" Retina Display 2.00GHz Intel Core i7",False,800.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T04:47:11.000Z,False,False,262371690298,FixedPrice,PayPal,02914,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T01:58:22.000Z,MacBook Pro Mid 2010 250GB .. Model Number A1342 Used Working Great!!!!,False,230.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-08T12:46:20.000Z,True,False,162029683342,FixedPrice,PayPal,52753,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T01:50:45.000Z,"Apple MacBook Pro 7.1 13.3"" Intel Core 2 Duo  2.40GHz 4GB RAM",False,320.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-06T04:21:18.000Z,True,False,322064641466,FixedPrice,PayPal,89431,NA,NA,True,EndedWithSales,Calculated,2016-04-06T01:49:56.000Z,MacBook Pro 15-inch - Late 2013 - i7 2.3GHz 16GB RAM 512GB SSD - Windows 7/10,False,1249.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T00:44:11.000Z,True,False,162029682703,StoreInventory,PayPal,92840,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-06T01:49:40.000Z,"MacBook Pro 15"" 2011 Intel i7 2.2GHz*10GB DDR3 RAM*500GB HD*MsOffice2011*iLife",True,619.0
