productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,feedbackRatingStar,feedbackScore,positiveFeedbackPercent,topRatedSeller,value,sellingState,endHour,endWeekday
0,102,0,5,41,0,0,0,0,1,0,0,0,10,19298,99.2,1,0.0,0,0,4
0,167,5,4,41,1,0,0,0,0,2,0,1,7,366,99.6,1,299.0,0,0,4
1,205,4,3,41,1,0,0,0,0,4,1,1,5,1432,99.6,1,895.0,0,0,4
1,205,5,4,41,1,0,0,0,0,2,0,1,5,1454,98.1,0,449.0,0,0,4
0,189,5,4,41,1,0,0,0,0,2,0,1,5,1454,98.1,0,479.0,0,0,4
1,205,5,4,41,0,0,0,0,0,3,0,0,7,119,100.0,0,0.0,0,0,4
0,83,5,4,41,1,0,0,8,1,4,1,1,3,954,99.6,0,1590.0,0,0,4
1,205,5,4,41,1,0,0,0,0,4,1,1,1,6867,100.0,1,349.99,0,0,4
0,39,4,3,41,1,0,0,0,0,4,1,1,5,1490,100.0,0,999.0,0,0,4
1,205,0,5,41,1,0,1,0,0,3,0,0,10,11541,99.2,0,260.0,0,0,4
1,205,5,4,41,0,0,0,0,1,2,0,0,9,18,0.0,0,0.0,0,0,4
1,205,0,5,41,1,0,0,0,0,4,1,0,7,393,100.0,1,65.0,0,23,3
0,43,2,0,41,1,0,0,12,0,4,1,0,1,7428,99.8,1,829.95,0,23,3
0,165,5,4,41,1,0,0,0,1,4,1,1,5,2766,99.8,0,429.0,0,23,3
0,165,5,4,41,1,0,0,0,1,3,0,1,1,6717,99.2,1,349.99,0,23,3
0,90,5,4,41,0,0,0,0,1,4,1,0,7,158,100.0,0,0.0,0,23,3
1,205,5,4,41,1,0,1,0,1,0,0,0,9,14,100.0,0,555.0,0,23,3
1,205,5,4,41,1,0,0,0,0,3,0,1,10,18144,99.9,1,975.0,0,23,3
1,205,1,2,41,1,0,1,0,1,4,1,1,2,0,0.0,0,550.0,0,23,3
1,205,5,4,41,0,0,0,0,0,4,1,0,0,74,98.3,0,0.0,0,23,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,46,100.0,0,0.0,0,23,3
1,205,5,4,4,0,0,0,0,0,0,0,0,9,11,100.0,0,0.0,0,23,3
1,205,0,5,41,1,0,0,0,1,0,0,0,7,260,100.0,1,160.99,0,23,3
0,11,0,5,41,1,0,0,0,1,4,1,0,3,635,99.7,1,179.99,0,23,3
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31671,99.4,0,0.0,0,23,3
0,43,5,4,41,1,0,0,0,0,3,0,1,5,1995,100.0,0,654.99,0,23,3
0,181,0,5,41,0,0,0,0,1,0,0,0,2,9,100.0,0,0.0,0,23,3
1,205,0,5,41,1,0,0,0,0,3,0,1,4,56470,99.5,1,129.99,0,23,3
1,205,5,4,41,0,0,0,0,1,4,1,1,1,9625,99.5,1,0.0,0,23,3
0,195,5,4,41,0,0,0,0,1,0,0,1,7,121,100.0,0,0.0,0,23,3
1,205,5,4,41,0,0,0,0,1,0,0,0,0,50,100.0,0,0.0,0,23,3
0,11,5,4,41,1,0,1,0,0,3,0,1,5,3932,100.0,1,745.0,0,23,3
0,89,5,4,41,1,0,1,0,1,0,0,0,9,18,75.0,0,1505.0,0,23,3
0,11,5,4,41,1,0,0,0,1,3,0,1,3,752,100.0,1,469.0,0,22,3
1,205,2,0,41,1,0,0,0,1,4,1,0,7,207,100.0,0,1979.99,0,22,3
1,205,2,0,41,1,0,0,0,1,4,1,0,7,297,93.9,0,1039.99,0,22,3
0,45,5,4,41,0,0,0,0,0,4,1,1,8,31668,99.4,0,0.0,0,22,3
0,177,5,4,41,0,0,0,0,1,0,0,0,7,189,95.8,0,0.0,0,22,3
1,205,5,4,41,1,0,1,0,1,0,0,0,2,4,0.0,0,1197.0,0,22,3
0,89,5,4,41,1,0,1,0,0,0,0,0,2,9,100.0,0,702.0,0,22,3
1,205,5,4,41,1,0,1,0,1,4,1,0,0,52,100.0,0,685.0,0,22,3
1,205,5,4,41,1,0,0,0,0,3,0,1,1,6047,98.9,1,279.0,0,22,3
0,204,0,5,41,1,0,1,0,0,4,1,0,7,205,100.0,1,350.0,0,22,3
1,205,5,4,41,1,0,1,0,0,2,0,0,9,11,100.0,0,675.0,0,22,3
0,190,2,0,41,1,0,0,0,1,3,0,1,4,88136,98.5,0,1199.99,1,22,3
0,100,2,0,41,1,0,1,0,1,2,0,0,7,129,100.0,0,1730.0,0,22,3
1,205,0,5,41,1,0,1,5,1,0,0,0,5,3840,99.5,1,300.0,0,22,3
1,205,5,4,4,1,0,0,0,0,4,1,1,7,181,97.4,0,389.99,0,22,3
0,45,5,4,41,1,0,0,0,0,4,1,1,8,40730,99.4,0,516.53,0,22,3
1,205,4,3,41,0,0,0,0,0,0,0,1,4,82610,99.0,1,0.0,0,22,3
1,205,5,4,41,1,0,0,0,0,3,0,0,9,30,96.4,0,499.0,0,21,3
0,49,5,4,41,1,0,0,0,0,0,0,1,10,12506,99.0,0,769.99,0,21,3
1,205,5,4,41,1,0,1,0,0,2,0,0,1,7852,100.0,1,178.16,0,21,3
1,205,5,4,41,1,0,0,0,1,2,0,0,7,343,100.0,0,599.99,0,21,3
1,205,5,4,41,1,0,0,0,0,4,1,1,7,392,100.0,1,545.0,0,21,3
0,203,5,4,41,0,0,0,0,1,0,0,0,7,375,100.0,0,0.0,0,21,3
0,27,5,4,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,21,3
0,98,4,3,41,1,0,1,0,0,3,0,1,7,108,100.0,0,999.99,0,21,3
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31671,99.4,0,0.0,0,21,3
0,165,5,4,4,0,0,0,0,0,2,0,0,0,68,75.0,0,0.0,0,21,3
1,205,5,4,41,0,0,0,0,1,0,0,0,2,8,100.0,0,0.0,0,21,3
0,195,5,4,41,0,0,0,0,0,4,1,0,9,48,0.0,0,0.0,0,21,3
0,189,5,4,41,0,0,0,0,0,2,0,0,9,26,75.0,0,0.0,0,21,3
0,43,5,4,41,0,0,0,0,0,2,0,0,2,0,0.0,0,0.0,0,21,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,25,100.0,0,0.0,0,21,3
1,205,3,1,41,1,0,0,0,0,4,1,1,1,9816,99.8,0,1719.99,0,21,3
1,205,5,4,41,0,0,0,0,0,2,0,0,0,63,100.0,0,0.0,0,21,3
0,43,5,4,41,0,0,0,0,1,2,0,1,6,240145,99.9,1,0.0,0,21,3
0,43,0,5,41,0,0,0,0,1,2,0,1,6,240146,99.9,1,0.0,0,21,3
0,204,5,4,41,0,0,0,0,1,2,0,1,6,240146,99.9,1,0.0,0,21,3
1,205,5,4,41,1,0,1,0,0,2,0,0,3,699,100.0,0,530.0,0,21,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,19,100.0,0,0.0,0,21,3
0,30,5,4,41,0,0,0,0,1,2,0,0,0,71,0.0,0,0.0,0,21,3
0,43,5,4,41,1,0,1,0,0,3,0,1,9,18,100.0,0,380.0,0,21,3
1,205,0,5,41,0,0,0,0,0,2,0,1,0,96,99.1,0,0.0,0,21,3
1,205,5,4,41,1,0,1,0,1,0,0,0,9,36,66.7,0,450.0,0,21,3
1,205,3,1,41,1,0,1,0,1,4,1,1,0,60,100.0,0,800.0,0,21,3
0,204,5,4,41,1,0,0,0,1,0,0,1,7,260,100.0,1,369.99,0,21,3
0,3,5,4,41,0,0,0,0,1,4,1,0,7,423,97.9,0,0.0,0,21,3
0,30,5,4,41,1,0,0,0,1,3,0,0,7,367,100.0,1,440.0,0,21,3
0,103,5,4,41,1,0,1,0,1,3,0,0,5,1420,100.0,0,1880.05,0,21,3
0,101,5,4,41,1,0,1,0,0,4,1,1,3,664,100.0,1,1075.0,0,21,3
0,167,0,5,41,0,0,0,0,0,0,0,1,5,3417,99.7,0,0.0,0,21,3
0,167,0,5,41,0,0,0,0,0,0,0,1,5,3411,99.7,0,0.0,0,21,3
1,205,5,4,41,0,0,0,0,1,0,0,0,7,112,100.0,0,0.0,0,21,3
0,186,0,5,41,0,0,0,0,0,0,0,1,5,3417,99.7,0,0.0,0,21,3
0,173,0,5,41,0,0,0,0,0,0,0,1,5,3417,99.7,0,0.0,0,21,3
0,181,5,4,41,0,0,0,0,1,3,0,0,9,22,94.1,0,0.0,0,21,3
0,89,2,0,41,1,0,1,0,0,2,0,1,10,19986,99.7,1,1400.0,0,21,3
1,205,5,4,41,1,0,0,0,1,4,1,1,8,28347,99.9,1,379.0,0,21,3
1,205,0,5,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,21,3
0,201,5,4,41,1,0,0,0,1,0,0,0,7,108,100.0,0,709.0,0,20,3
0,90,5,4,41,1,0,0,0,1,3,0,0,7,367,100.0,1,760.0,0,20,3
0,102,2,0,41,0,0,0,0,1,2,0,0,7,186,100.0,0,0.0,0,20,3
0,204,0,5,41,1,0,0,0,0,4,1,0,2,0,100.0,0,300.0,0,20,3
0,30,1,2,41,0,0,0,0,1,2,0,0,2,3,0.0,0,0.0,0,20,3
1,205,0,5,41,0,0,0,0,1,0,0,0,2,3,100.0,0,0.0,0,20,3
1,205,4,3,41,0,0,0,0,1,0,0,1,4,67849,99.5,1,0.0,0,20,3
1,205,5,4,41,1,0,0,0,0,2,0,1,5,1908,99.5,1,639.99,0,20,3
1,205,2,0,41,1,0,1,0,1,4,1,0,7,360,99.0,0,1729.49,0,20,3
1,205,5,4,41,1,0,0,0,1,0,0,1,10,10466,99.3,0,1048.95,0,20,3
1,205,5,4,41,1,0,0,0,0,4,1,1,8,40730,99.4,0,329.55,0,20,3
1,205,5,4,41,0,0,0,0,0,2,0,1,1,8021,99.5,0,0.0,0,20,3
1,205,5,4,41,1,0,1,0,0,2,0,0,7,254,99.1,0,300.0,0,20,3
0,83,5,4,41,0,0,0,0,0,2,0,0,2,1,100.0,0,0.0,0,20,3
1,205,5,4,41,1,0,1,0,1,4,1,1,5,4622,99.8,0,650.0,0,20,3
1,205,5,4,41,0,0,0,0,1,0,0,0,7,109,100.0,0,0.0,0,20,3
1,205,5,4,41,1,0,1,0,0,3,0,1,7,115,100.0,0,475.0,0,20,3
0,101,5,4,41,0,0,0,0,1,4,1,0,9,23,100.0,0,0.0,0,20,3
1,205,5,4,41,0,0,0,0,0,4,1,0,7,485,100.0,0,0.0,0,20,3
1,205,5,4,41,0,0,0,0,1,3,0,1,5,1809,100.0,1,0.0,0,20,3
1,205,5,4,41,0,0,0,0,1,0,0,0,0,80,100.0,0,0.0,0,19,3
0,54,0,5,41,0,0,0,0,0,2,0,1,7,290,100.0,1,0.0,0,19,3
0,11,5,4,41,1,0,0,0,1,3,0,1,3,752,100.0,1,469.0,0,19,3
1,205,5,4,41,1,0,0,0,1,4,1,1,5,1836,100.0,1,427.0,0,19,3
0,43,5,4,41,1,0,1,0,0,4,1,1,2,2,100.0,0,400.0,0,19,3
1,205,5,4,41,0,0,0,0,0,2,0,0,3,729,100.0,0,0.0,0,19,3
0,181,5,4,41,1,0,0,0,1,0,0,0,5,1367,97.6,0,299.99,0,19,3
0,43,2,0,41,1,0,1,0,1,3,0,0,7,138,100.0,0,850.0,0,19,3
1,205,5,4,41,0,0,0,0,1,0,0,0,3,563,95.8,0,0.0,0,19,3
0,102,5,4,41,1,0,0,0,1,3,0,1,1,6718,99.2,1,1899.99,0,19,3
0,85,5,4,41,1,0,0,0,1,4,1,0,5,1439,100.0,0,1300.0,0,19,3
1,205,0,5,41,1,0,0,0,0,0,0,0,7,265,99.0,0,185.0,0,19,3
0,202,5,4,41,1,0,0,0,0,3,0,1,10,18145,99.9,1,1100.0,0,19,3
1,205,5,4,41,0,0,0,0,1,4,1,0,2,8,0.0,0,0.0,0,19,3
1,205,5,4,41,0,0,0,0,1,0,0,1,0,56,100.0,0,0.0,0,19,3
1,205,5,4,41,0,0,0,0,0,2,0,0,3,781,100.0,0,0.0,0,19,3
0,100,3,1,41,1,0,0,0,0,3,0,0,7,206,100.0,0,1629.65,0,19,3
0,98,2,0,41,1,0,0,0,1,3,0,1,3,859,99.7,1,1325.0,0,19,3
1,205,0,5,41,1,0,1,0,1,0,0,0,3,876,100.0,1,150.0,0,19,3
0,31,5,4,41,0,0,0,0,1,0,0,1,2,3,100.0,0,0.0,0,19,3
1,205,5,4,41,1,0,1,0,0,0,0,1,10,11065,99.9,1,500.0,0,19,3
1,205,5,4,41,1,0,0,0,1,0,0,1,7,260,100.0,1,229.99,0,19,3
1,205,5,4,41,1,0,1,0,1,0,0,0,9,12,100.0,0,859.99,0,19,3
1,205,5,4,41,1,0,0,0,1,4,1,1,8,28335,99.9,1,999.0,0,19,3
1,205,0,5,41,0,0,0,0,1,0,0,0,3,802,99.1,0,0.0,0,19,3
1,205,5,4,41,0,0,0,0,0,0,0,1,3,578,100.0,0,0.0,0,19,3
1,205,0,5,41,0,0,0,0,0,3,0,1,5,4361,99.6,1,0.0,0,19,3
1,205,0,5,41,1,0,0,0,0,2,0,0,10,19294,99.8,1,119.0,0,18,3
0,30,5,4,41,1,0,1,0,0,2,0,0,9,38,100.0,0,415.0,0,18,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,10,100.0,0,0.0,0,18,3
1,205,4,3,41,1,0,0,0,0,3,0,1,3,724,99.7,0,249.99,0,18,3
0,30,2,0,24,1,0,1,0,0,2,0,1,2,2,40.0,0,300.0,0,18,3
0,67,5,4,41,0,0,0,0,1,2,0,0,2,0,0.0,0,0.0,0,18,3
1,205,0,5,41,0,0,0,0,1,0,0,1,5,2276,99.2,1,0.0,0,18,3
1,205,5,4,41,0,0,0,0,0,0,0,0,2,4,100.0,0,0.0,0,18,3
0,90,0,5,41,1,0,1,0,1,4,1,1,2,1,100.0,0,375.0,0,18,3
0,104,5,4,41,0,0,0,0,1,0,0,0,0,77,100.0,0,0.0,0,18,3
0,186,5,4,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,18,3
0,43,5,4,41,1,0,1,0,0,0,0,1,9,17,100.0,0,390.0,0,18,3
0,195,0,5,41,1,0,1,0,1,3,0,1,5,4733,99.9,1,225.0,0,18,3
1,205,5,4,41,0,0,0,8,1,1,0,0,2,1,100.0,0,0.0,0,18,3
0,54,0,5,41,0,0,0,0,1,3,0,0,7,260,100.0,0,0.0,0,18,3
1,205,5,4,41,0,0,0,0,1,4,1,0,0,69,100.0,0,0.0,0,18,3
0,102,2,0,41,1,0,0,0,0,3,0,0,9,12,100.0,0,2100.0,0,18,3
0,103,2,0,41,1,0,1,0,0,4,1,1,7,208,33.3,0,1800.0,0,18,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,12,100.0,0,0.0,0,18,3
1,205,5,4,41,1,0,0,0,1,0,0,1,0,98,98.3,0,250.0,0,18,3
0,11,5,4,41,1,0,0,0,1,3,0,1,3,752,100.0,1,469.0,0,18,3
1,205,0,5,41,0,0,0,0,0,3,0,1,1,5201,99.9,1,0.0,0,18,3
0,52,5,4,41,1,0,1,0,1,0,0,0,3,779,100.0,0,1150.0,0,17,3
0,84,5,4,41,1,0,1,0,1,2,0,0,3,754,95.8,0,750.0,0,17,3
0,165,5,4,41,0,0,0,0,1,0,0,0,0,64,100.0,0,0.0,0,17,3
1,205,5,4,41,0,0,0,0,0,3,0,0,7,193,100.0,0,0.0,0,17,3
1,205,5,4,41,1,0,1,0,0,2,0,0,0,93,100.0,0,1020.0,0,17,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,41,100.0,0,0.0,0,17,3
0,74,5,4,41,0,0,0,0,1,3,0,0,7,189,100.0,0,0.0,0,17,3
1,205,5,4,41,0,0,0,0,1,0,0,0,2,1,100.0,0,0.0,0,17,3
0,88,5,4,41,0,0,0,0,1,0,0,0,9,17,100.0,0,0.0,0,17,3
0,43,5,4,41,1,0,1,0,0,2,0,0,2,5,100.0,0,750.0,0,17,3
0,7,5,4,41,1,0,1,0,1,4,1,0,7,217,100.0,0,950.0,0,17,3
0,43,0,5,41,0,0,0,0,1,0,0,0,7,455,100.0,0,0.0,0,17,3
0,100,2,0,41,1,0,0,0,0,4,1,0,3,930,100.0,1,1695.0,0,17,3
0,102,2,0,41,1,0,0,0,1,4,1,0,3,609,100.0,0,2065.0,0,17,3
1,205,5,4,41,1,0,0,0,1,2,0,1,5,2485,99.7,0,575.99,0,17,3
0,165,5,4,41,1,0,1,0,1,0,0,0,7,109,100.0,0,399.99,0,17,3
1,205,5,4,41,1,0,1,0,1,4,1,0,3,563,100.0,0,500.0,0,17,3
0,166,5,4,41,1,0,0,0,1,3,0,1,5,1703,99.1,1,499.0,0,17,3
0,123,0,5,41,0,0,0,0,0,3,0,0,7,480,100.0,0,0.0,0,17,3
1,205,5,4,41,1,0,0,0,1,3,0,0,9,39,100.0,0,1699.95,0,17,3
1,205,5,4,41,1,0,0,0,1,0,0,0,0,54,97.3,0,350.0,0,17,3
1,205,5,4,41,0,0,0,0,0,4,1,0,0,69,100.0,0,0.0,0,17,3
1,205,0,5,41,0,0,0,0,1,0,0,0,7,185,100.0,0,0.0,0,16,3
1,205,5,4,41,1,0,0,0,1,4,1,1,8,28337,99.9,1,1199.0,0,16,3
1,205,5,4,41,1,0,0,0,0,4,1,1,9,17,97.7,0,609.99,0,16,3
1,205,0,5,41,0,0,0,0,0,3,0,1,5,4360,99.6,1,0.0,0,16,3
1,205,5,4,41,1,0,1,0,1,0,0,0,7,212,100.0,0,1250.0,0,16,3
1,205,5,4,41,1,0,1,0,1,3,0,0,5,1618,99.9,0,699.99,0,16,3
1,205,0,5,41,0,0,0,0,0,3,0,1,5,4361,99.6,1,0.0,0,16,3
0,43,5,4,41,0,0,0,0,1,0,0,0,5,4821,99.4,1,0.0,0,16,3
1,205,5,4,41,0,0,0,0,1,4,1,0,7,113,100.0,0,0.0,0,16,3
1,205,2,0,41,0,0,0,0,0,4,1,0,9,28,100.0,0,0.0,0,16,3
1,205,5,4,41,1,0,0,0,1,3,0,0,7,316,98.5,0,499.0,0,15,3
1,205,0,5,41,0,0,0,0,1,2,0,0,5,4068,100.0,0,0.0,0,15,3
1,205,0,5,41,1,0,0,0,0,3,0,0,3,972,100.0,1,59.0,0,15,3
0,30,5,4,41,0,0,0,0,1,2,0,0,0,53,100.0,0,0.0,0,15,3
0,43,5,4,41,0,0,0,0,0,2,0,0,0,90,100.0,0,0.0,0,15,3
1,205,5,4,41,1,0,0,0,0,0,0,1,0,85,100.0,0,649.0,0,15,3
0,34,5,4,41,0,0,0,0,1,3,0,0,0,53,100.0,0,0.0,0,15,3
0,190,5,4,41,0,0,0,0,0,2,0,0,7,308,100.0,0,0.0,0,15,3
1,205,3,1,41,1,0,1,0,0,4,1,1,4,90692,99.7,0,1100.0,0,15,3
0,149,2,0,41,1,0,0,0,1,4,1,1,5,3495,100.0,1,1594.0,0,15,3
0,123,5,4,41,0,0,0,0,0,2,0,1,5,4756,98.8,1,0.0,0,15,3
0,143,5,4,41,0,0,0,0,0,2,0,1,5,4756,98.8,1,0.0,0,15,3
1,205,5,4,41,1,0,1,0,1,0,0,0,9,31,100.0,0,500.0,0,15,3
1,205,5,4,41,0,0,0,0,1,0,0,0,9,42,89.7,0,0.0,0,15,3
1,205,5,4,41,0,0,0,0,0,0,0,0,7,489,100.0,0,0.0,0,15,3
0,98,2,0,41,0,0,0,0,0,4,1,0,2,1,100.0,0,0.0,0,14,3
0,175,4,3,41,1,0,0,0,0,2,0,1,5,3288,100.0,1,279.0,0,14,3
1,205,1,2,41,1,0,0,0,1,4,1,0,7,376,99.4,0,1375.0,0,14,3
1,205,2,0,41,0,0,0,0,0,4,1,0,0,91,97.1,1,0.0,0,14,3
1,205,5,4,41,0,0,0,0,1,2,0,0,0,92,100.0,0,0.0,0,14,3
0,74,5,4,41,0,0,0,0,0,0,0,0,2,8,100.0,0,0.0,0,14,3
1,205,5,4,41,1,0,1,0,0,3,0,1,5,1617,99.7,1,800.0,0,14,3
0,42,5,4,41,1,0,1,0,1,0,0,0,7,136,100.0,0,710.0,0,14,3
1,205,5,4,41,0,0,0,0,1,0,0,0,7,173,100.0,0,0.0,0,13,3
1,205,0,5,41,1,0,0,0,0,4,1,0,7,467,99.4,1,289.99,0,13,3
1,205,5,4,41,1,0,0,0,1,0,0,1,7,260,100.0,1,629.99,0,13,3
0,102,2,0,11,0,0,0,0,0,4,1,0,2,0,0.0,0,0.0,0,13,3
1,205,5,4,41,1,0,1,0,0,3,0,0,7,352,98.1,0,250.0,0,13,3
0,30,5,4,41,1,0,1,0,1,0,0,0,2,0,0.0,0,480.0,0,13,3
1,205,5,4,41,0,0,0,0,1,0,0,0,0,88,100.0,0,0.0,0,13,3
1,205,5,4,41,1,0,1,0,1,3,0,0,7,156,100.0,1,360.0,0,12,3
1,205,5,4,41,1,0,0,0,1,4,1,0,7,208,100.0,0,235.0,0,12,3
1,205,3,1,41,1,0,0,0,1,3,0,0,5,1444,100.0,1,1799.0,0,12,3
0,43,5,4,41,0,0,0,0,1,0,0,0,9,43,100.0,0,0.0,0,12,3
1,205,5,4,41,0,0,0,0,0,0,0,0,7,205,100.0,0,0.0,0,12,3
1,205,2,0,41,1,0,0,0,0,4,1,1,3,525,100.0,1,2069.0,0,12,3
1,205,2,0,41,1,0,0,0,0,4,1,0,2,1,100.0,0,2600.0,0,12,3
1,205,0,5,41,1,0,1,0,1,4,1,1,5,1287,100.0,1,75.0,0,12,3
0,48,5,4,41,1,0,0,0,0,4,1,1,8,40717,99.4,0,625.4,0,12,3
1,205,1,2,41,1,0,0,0,1,4,1,0,7,376,99.4,0,885.0,0,11,3
0,87,5,4,41,1,0,0,0,0,3,0,1,10,18143,99.9,1,1025.0,0,10,3
0,178,5,4,41,1,0,0,0,1,3,0,1,5,3675,100.0,0,225.0,0,10,3
1,205,5,4,41,0,0,0,0,1,0,0,0,7,356,100.0,0,0.0,0,10,3
0,35,5,4,41,0,0,0,0,0,3,0,0,9,21,100.0,0,0.0,0,8,3
1,205,5,4,41,1,0,0,0,0,4,1,1,8,40717,99.4,0,532.6,0,8,3
1,205,5,4,4,0,0,0,0,0,2,0,0,7,280,100.0,0,0.0,0,8,3
1,205,5,4,41,1,0,0,0,1,3,0,1,5,1584,100.0,1,1519.12,0,8,3
1,205,5,4,41,1,0,1,0,1,3,0,0,3,925,99.3,1,599.0,0,8,3
1,205,0,5,41,1,0,0,0,1,3,0,1,1,9948,99.9,1,349.95,0,7,3
1,205,5,4,41,0,0,0,10,0,3,0,1,4,56470,99.5,1,0.0,0,7,3
0,100,2,0,41,1,0,0,0,1,4,1,0,5,1103,99.2,0,1699.0,0,7,3
0,195,5,4,41,0,0,0,0,0,2,0,0,7,100,0.0,0,0.0,0,7,3
1,205,5,4,41,1,0,0,0,0,3,0,0,9,30,96.4,0,499.0,0,7,3
0,43,0,5,41,0,0,0,0,0,0,0,0,2,3,100.0,0,0.0,0,7,3
1,205,5,4,41,1,0,1,0,0,3,0,0,7,352,98.1,0,200.0,0,7,3
1,205,5,4,41,0,0,0,0,1,0,0,0,7,176,100.0,0,0.0,0,7,3
0,39,5,4,4,0,0,0,0,0,2,0,0,7,140,100.0,0,0.0,0,7,3
1,205,5,4,41,1,0,0,0,1,4,1,0,0,79,100.0,0,950.0,0,6,3
0,90,2,0,41,0,0,0,0,1,0,0,1,2,0,0.0,0,0.0,0,6,3
1,205,5,4,41,1,0,0,0,0,4,1,1,9,47,100.0,0,289.0,0,6,3
1,205,5,4,41,0,0,0,0,1,0,0,0,2,6,0.0,0,0.0,0,6,3
1,205,2,0,41,1,0,0,0,1,2,0,1,5,1159,100.0,1,2550.0,0,6,3
0,165,0,5,41,0,0,0,0,1,4,1,0,3,519,100.0,0,0.0,0,6,3
1,205,5,4,41,1,0,0,0,0,4,1,1,8,40717,99.4,0,398.56,0,6,3
1,205,5,4,41,1,0,1,0,0,4,1,1,2,5,100.0,0,600.0,0,5,3
1,205,5,4,41,1,0,1,0,1,0,0,0,2,2,0.0,0,600.0,0,5,3
0,102,2,0,41,1,0,0,0,1,3,0,0,5,1335,100.0,0,1990.0,0,5,3
0,179,5,4,41,1,0,0,0,0,3,0,1,7,102,98.6,1,339.0,0,5,3
1,205,5,4,41,1,0,1,0,0,3,0,1,5,1134,99.4,1,650.0,0,5,3
0,67,5,4,41,1,0,1,0,1,0,0,0,2,1,0.0,0,900.0,0,5,3
0,40,5,4,41,0,0,0,0,1,3,0,1,7,104,100.0,1,0.0,0,5,3
1,205,4,3,41,0,0,0,0,1,2,0,0,7,100,100.0,0,0.0,0,5,3
1,205,0,5,41,0,0,0,0,1,0,0,0,7,308,100.0,0,0.0,0,5,3
1,205,5,4,41,0,0,0,0,0,2,0,0,5,1378,100.0,0,0.0,0,4,3
1,205,5,4,41,1,0,0,0,1,4,1,1,7,254,100.0,0,550.0,0,4,3
0,195,5,4,41,1,0,1,0,1,2,0,0,3,813,100.0,0,255.0,0,4,3
1,205,5,4,41,0,0,0,0,1,4,1,0,0,84,100.0,0,0.0,0,4,3
0,100,5,4,41,1,0,0,0,0,4,1,1,7,347,99.6,0,1429.0,0,4,3
1,205,5,4,41,1,0,0,0,1,0,0,1,5,2204,99.2,1,949.99,0,4,3
1,205,0,5,41,0,0,0,0,1,3,0,0,0,98,100.0,1,0.0,0,4,3
0,45,5,4,41,0,0,0,0,1,0,0,0,2,1,66.7,0,0.0,0,4,3
1,205,5,4,41,0,0,0,0,0,3,0,0,7,245,98.8,0,0.0,0,4,3
1,205,5,4,41,1,0,0,0,1,0,0,0,9,22,100.0,0,100.0,0,4,3
1,205,0,5,41,1,0,0,0,0,4,1,0,7,392,100.0,1,95.0,0,4,3
0,35,3,1,41,1,0,1,0,1,4,1,1,9,36,93.3,0,1299.0,0,4,3
1,205,2,0,41,0,0,0,0,0,3,0,0,7,100,100.0,0,0.0,0,4,3
1,205,2,0,41,0,0,0,0,0,2,0,0,7,355,100.0,0,0.0,0,4,3
0,195,5,4,41,0,0,0,0,1,0,0,0,7,183,100.0,0,0.0,0,4,3
0,102,5,4,41,1,0,1,0,0,4,1,0,5,1214,100.0,1,15.0,0,4,3
1,205,0,5,41,1,0,0,0,0,4,1,0,7,467,99.4,1,259.99,0,4,3
1,205,5,4,41,1,0,0,0,1,4,1,0,7,145,100.0,0,895.0,0,4,3
0,11,5,4,41,1,0,1,0,0,3,0,1,7,160,100.0,0,350.0,0,3,3
1,205,5,4,41,1,0,1,0,1,4,1,0,3,655,100.0,0,1005.0,0,3,3
1,205,4,3,41,1,0,0,0,0,4,1,1,7,185,100.0,1,599.25,0,3,3
1,205,5,4,41,1,0,0,0,1,3,0,1,5,1941,100.0,1,875.0,0,3,3
1,205,5,4,41,0,0,0,0,1,3,0,0,7,105,100.0,0,0.0,0,3,3
0,102,2,0,41,1,0,0,0,1,4,1,0,3,609,100.0,0,2065.0,0,3,3
0,52,0,5,41,0,0,0,0,0,0,0,1,5,3409,99.7,0,0.0,0,3,3
0,52,0,5,41,0,0,0,0,0,0,0,1,5,3412,99.7,0,0.0,0,3,3
0,204,5,4,41,0,0,0,0,1,3,0,1,7,156,97.5,0,0.0,0,3,3
0,178,0,5,41,0,0,0,0,0,3,0,0,7,181,99.4,0,0.0,0,3,3
0,100,2,0,41,1,0,0,0,0,4,1,0,4,51448,99.5,0,1699.99,0,3,3
1,205,0,5,41,1,0,0,0,0,4,1,0,7,467,99.4,1,269.99,0,3,3
1,205,5,4,41,1,0,0,0,1,4,1,1,9,41,100.0,1,830.0,0,3,3
1,205,5,4,41,1,0,0,0,1,3,0,0,3,845,100.0,1,389.99,0,3,3
1,205,5,4,41,0,0,0,0,1,3,0,0,0,70,100.0,0,0.0,0,3,3
