itemId,title,productId_type,productId_value,conditionDisplayName,conditionId,categoryId,categoryName,startTime,endTime,postalCode,country,listingType,bidCount,buyItNowAvailable,bestOfferEnabled,gift,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,topRatedListing,feedbackRatingStar,feedbackScore,positiveFeedbackPercent,topRatedSeller,value,sellingState
201571899554,LOT OF (10) Apple MacBook Pro Model(s) - A1278 & A1286 i5+ i7 Read Description!,ReferenceID,108796569,Used,3000,111422,Apple Laptops,2016-04-29T16:49:07.000Z,2016-04-29T17:30:28.000Z,60431,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,False,TurquoiseShooting,31974,99.4,false,3500.0,EndedWithSales
141968159701,MacBook Pro 4 2008,NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T17:29:36.000Z,2016-04-29T17:29:36.000Z,21227,US,Auction,1,False,False,False,PayPal,True,Calculated,False,False,False,Purple,502,100.0,true,150.0,EndedWithSales
131795867362,Apple MacBook Pro Late 2013 - BTO/CTO - Core i7 2.3 GHz - 16 GB-RAM - 500 GB-HDD,NA,NA,Used,3000,111422,Apple Laptops,2016-04-28T22:31:11.000Z,2016-04-29T17:25:58.000Z,07840,US,FixedPrice,NA,False,False,False,PayPal,True,Calculated,False,True,False,YellowShooting,10520,99.6,false,1365.0,EndedWithoutSales
262411639339,"2016 15"" RETINA Apple MacBook Pro i7 2.8 - 4.0 GHz 1 TB SSD 16GB New",NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-29T15:30:07.000Z,2016-04-29T17:25:23.000Z,77532,US,FixedPrice,NA,False,False,False,PayPal,True,Flat,False,False,False,Turquoise,234,100.0,false,2600.0,EndedWithSales
301943632245,"Apple MacBook Pro A1278 13.3"" Laptop (October, 2011) - Customized",ReferenceID,110918529,Used,3000,111422,Apple Laptops,2016-04-29T17:14:40.000Z,2016-04-29T17:25:15.000Z,33620,US,Auction,0,False,False,False,PayPal,True,Flat,False,False,False,None,0,0.0,false,329.0,EndedWithoutSales
252368844892,"Apple MacBook Pro A1286  15"" Core 2 Duo 2.66GHz 320GB 4GB",NA,NA,Used,3000,111422,Apple Laptops,2016-04-26T19:14:50.000Z,2016-04-29T17:22:32.000Z,48393,US,FixedPrice,NA,False,True,False,PayPal,False,Calculated,False,True,False,Red,2353,99.4,true,320.0,EndedWithSales
191853861281,Apple MacBook Pro A1278 EMC: 2351 | Core 2 Duo @ 2.66GHz | Parts/Repair ONLY | 3,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-22T17:20:17.000Z,2016-04-29T17:20:17.000Z,73069,US,FixedPrice,NA,False,True,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,True,Red,1281,99.8,true,149.95,EndedWithoutSales
191853861288,Apple MacBook Pro A1286 | EMC: 2353 | Core i5 @ 2.40 GHz | Parts/Repair ONLY | 2,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-22T17:20:17.000Z,2016-04-29T17:20:17.000Z,73069,US,FixedPrice,NA,False,True,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,True,Red,1281,99.8,true,274.95,EndedWithoutSales
191859126725,"Apple MacBook Pro 15"" (2008) MB134LL/A Intel Core 2 Duo 4GB RAM 250GB El Capitan",NA,NA,Used,3000,111422,Apple Laptops,2016-04-29T16:11:05.000Z,2016-04-29T17:14:41.000Z,22046,US,FixedPrice,NA,False,True,False,"['CashOnPickup', 'PayPal']",True,Calculated,False,True,False,TurquoiseShooting,39098,99.6,false,109.99,EndedWithSales
152068958868,"Apple Macbook Pro 15"" C2D 2.6Ghz  200 HD 4 GB RAM, EXCELLENT  CON.",ReferenceID,108849237,Used,3000,111422,Apple Laptops,2016-04-26T17:12:15.000Z,2016-04-29T17:12:15.000Z,90025,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,True,Red,1922,100.0,true,429.99,EndedWithoutSales
121971375607,"MacBook Pro 15"" Intel Core i5 (2010)",NA,NA,Used,3000,111422,Apple Laptops,2016-04-29T13:06:53.000Z,2016-04-29T17:09:57.000Z,30904,US,FixedPrice,NA,False,True,False,PayPal,False,Flat,False,False,False,Yellow,22,0.0,false,450.0,EndedWithSales
191853855168,"Apple MacBook Pro A1286  15.4"" Laptop - MC118LL/A (June, 2009)",ReferenceID,78136059,Used,3000,111422,Apple Laptops,2016-04-22T17:08:10.000Z,2016-04-29T17:08:10.000Z,94611,US,Auction,10,False,False,False,PayPal,True,Calculated,False,False,False,Red,1474,100.0,false,325.0,EndedWithSales
322080645296,"Apple MacBook Pro A1278 13.3"" Laptop  MD101LL/A - Customized",ReferenceID,133901446,Used,3000,111422,Apple Laptops,2016-04-19T17:07:24.000Z,2016-04-29T17:07:24.000Z,60586,US,FixedPrice,NA,False,True,False,PayPal,True,Free,True,False,False,Blue,68,100.0,false,1019.99,EndedWithoutSales
141972737934,DEFECTIVE Apple Macbook Pro Core i7 2.3GHz 15in Retina 256GB A1398 2012 8GB G535,ReferenceID,115186026,For parts or not working,7000,111422,Apple Laptops,2016-04-26T17:07:20.000Z,2016-04-29T17:07:20.000Z,10016,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,False,False,TurquoiseShooting,42058,99.0,true,565.0,EndedWithoutSales
291745364658,"NEW Apple MacBook Pro Retina 13"" 2.7GHz i5 8GB 128GB MF839LL/A SEALED!",NA,NA,New,1000,111422,Apple Laptops,2016-04-22T17:07:13.000Z,2016-04-29T17:07:13.000Z,90250,US,Auction,17,False,False,False,PayPal,True,Free,True,False,False,Turquoise,168,87.5,false,1101.0,EndedWithSales
252357614828,"2010 Apple MacBook A1342 13"" 2.4GHz 250GB, 4GB DDR3 7,1 Superdrive El Capitan",ReferenceID,84755204,Used,3000,111422,Apple Laptops,2016-04-16T11:15:52.000Z,2016-04-29T17:05:41.000Z,61265,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,True,Red,4205,100.0,true,325.0,EndedWithSales
272226045812,MacBook Pro Apple 13IN I7-2.9ghz 8gb 750gb + Applecare! Near Perfect! 96880,NA,NA,Used,3000,111422,Apple Laptops,2016-04-27T17:48:28.000Z,2016-04-29T17:04:40.000Z,30096,US,FixedPrice,NA,False,True,False,PayPal,True,Flat,False,False,False,Red,1210,100.0,false,809.95,EndedWithoutSales
301939189654,"Macbook Pro 15"" A1286 - As Is",NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-24T17:04:40.000Z,2016-04-29T17:04:40.000Z,57104,US,Auction,14,False,False,False,PayPal,False,Free,True,False,False,Turquoise,294,100.0,false,158.05,EndedWithSales
301943598146,"Apple MacBook Pro 15"" Laptop with Retina Display",ReferenceID,203694364,New,1000,111422,Apple Laptops,2016-04-29T16:44:12.000Z,2016-04-29T17:03:02.000Z,94121,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Blue,50,94.7,false,375.0,EndedWithSales
272219963393,"13"" Apple Macbook Pro 2.9 i7 + 16 GB RAM + Thunderbolt+ 2 TB Hard Drive+ USB 3.0",ReferenceID,115182969,Used,3000,111422,Apple Laptops,2016-04-22T02:31:07.000Z,2016-04-29T17:01:37.000Z,78006,US,FixedPrice,NA,False,True,False,PayPal,False,Free,True,True,True,Red,4000,100.0,true,1195.0,EndedWithoutSales
201569700947,macbook pro 15 retina 8GB RAM 500GB,NA,NA,Used,3000,111422,Apple Laptops,2016-04-28T17:00:31.000Z,2016-04-29T17:00:31.000Z,92626,US,Auction,8,False,False,False,PayPal,False,Free,True,False,False,Turquoise,204,100.0,false,830.0,EndedWithSales
252370246811,"MacBook Pro 13.3"" LOADED MINT & READY TO GO from 100% Seller Rating",NA,NA,Used,3000,111422,Apple Laptops,2016-04-27T23:40:59.000Z,2016-04-29T16:58:41.000Z,11023,US,Auction,1,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,False,Red,1484,100.0,false,475.0,EndedWithSales
121968437600,"DEFECTIVE Apple MacBook Pro Retina Core i5 2.6GHz 13"" 128GB A1502 2014 8GB G526",ReferenceID,203733933,For parts or not working,7000,111422,Apple Laptops,2016-04-26T16:53:54.000Z,2016-04-29T16:53:54.000Z,10016,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,False,False,TurquoiseShooting,42049,99.0,true,499.95,EndedWithoutSales
172181217559,"CUSTOM 17"" APPLE MACBOOK PRO LAPTOP~QUAD CORE 2.2GHZ I7~16GIGS~2TB HARD DRIVE!!",ReferenceID,110931896,Used,3000,111422,Apple Laptops,2016-04-26T16:07:35.000Z,2016-04-29T16:53:21.000Z,07621,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Purple,735,100.0,false,1589.0,EndedWithoutSales
182110793557,"CUSTOM 17"" APPLE MACBOOK PRO LAPTOP~QUAD CORE 2.2GHZ I7~16GIGS~1TB SSD HYBRID!!",ReferenceID,110931896,Used,3000,111422,Apple Laptops,2016-04-28T15:23:23.000Z,2016-04-29T16:52:20.000Z,07621,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Purple,737,100.0,false,1589.0,EndedWithSales
272220553435,"Apple MacBook Pro 15"" RETINA 2.0GHz i7 16GB 512GB SSD APPLECARE mid 2017 MINT",NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:49:19.000Z,2016-04-29T16:49:19.000Z,10017,US,FixedPrice,NA,False,False,False,PayPal,True,Calculated,False,True,False,Purple,508,100.0,false,1499.0,EndedWithoutSales
322089021132,"MacBook Pro 13.3"" Laptop i5 2.7GHz 256 GB SSD (March, 2015) with AppleCare",ReferenceID,216443224,Used,3000,111422,Apple Laptops,2016-04-28T01:22:42.000Z,2016-04-29T16:49:14.000Z,20001,US,Auction,0,True,False,False,PayPal,False,Calculated,False,False,False,None,8,100.0,false,1000.0,EndedWithoutSales
252364565858,"Apple MacBook Pro 15.4"" Screen (500GB SATA Hard Drive, 8GB RAM, 2.3Ghz)",NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:48:59.000Z,2016-04-29T16:48:59.000Z,07013,US,Auction,4,False,False,False,PayPal,False,Flat,False,False,False,None,0,0.0,false,590.0,EndedWithSales
272226662340,"09 APPLE MACBOOK PRO A1278 15"" CORE 2 DUO 2.6GHZ 4GB 750GB 2011 MS OFFICE ++",ReferenceID,78136029,Used,3000,111422,Apple Laptops,2016-04-28T10:37:55.000Z,2016-04-29T16:45:35.000Z,97223,US,FixedPrice,NA,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,False,Blue,81,100.0,false,439.99,EndedWithSales
322090011744,Apple Macbook Pro A1226 Intel Core 2 Duo 2.2GHz/2GB RAM/120GB HDD/(view details),NA,NA,Used,3000,111422,Apple Laptops,2016-04-29T00:09:45.000Z,2016-04-29T16:37:37.000Z,90039,US,FixedPrice,NA,False,True,False,PayPal,False,Free,True,True,True,Purple,634,99.7,true,115.0,EndedWithSales
262392392379,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A (June, 2012)",ReferenceID,115174685,Used,3000,111422,Apple Laptops,2016-04-17T22:16:35.000Z,2016-04-29T16:37:27.000Z,07712,US,FixedPrice,NA,False,True,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,False,Yellow,27,100.0,false,650.0,EndedWithoutSales
272220545638,Apple A1278 MacBook Pro Laptop i5,NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:37:03.000Z,2016-04-29T16:37:03.000Z,98203,US,Auction,92,False,False,False,PayPal,True,Flat,False,False,False,Red,3658,99.0,true,401.26,EndedWithSales
222100412219,"Apple MacBook Pro 13.3 MC374LL/A (April, 2010) 8GB RAM/256GB SSD/El Cap  CLEAN!!",ReferenceID,84755204,Used,3000,111422,Apple Laptops,2016-04-28T04:39:40.000Z,2016-04-29T16:37:01.000Z,95834,US,FixedPrice,NA,False,True,False,PayPal,True,Flat,False,False,False,Purple,843,100.0,false,459.0,EndedWithSales
231927409972,"Apple MacBook Pro | 2.4GHz Core 2 Duo | 13"" (MC374LL/A) | 4GB 250GB | AS-IS*",ReferenceID,108850048,Used,3000,111422,Apple Laptops,2016-04-29T00:07:47.000Z,2016-04-29T16:36:14.000Z,NA,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,False,TurquoiseShooting,41095,99.5,false,269.85,EndedWithSales
172176631431,"CUSTOM 15"" APPLE MACBOOK PRO LAPTOP~QUAD CORE I7~2.6GHZ~16GB~2TB HD~ANTIGLARE!!!",NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:36:06.000Z,2016-04-29T16:36:06.000Z,07621,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Purple,735,100.0,false,1589.0,EndedWithoutSales
131789631876,"Apple MacBook Pro A1150 15"" Core Duo 1.8GHz 1GB 100GB Laptop WiFi Web Cam",NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:33:08.000Z,2016-04-29T16:33:08.000Z,85007,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,True,PurpleShooting,56627,99.5,true,144.99,EndedWithoutSales
222101000292,"APPLE MACBOOK PRO MODEL A1226, Repair Or Parts NOT WORKING, No P/S, No Battery",NA,NA,Used,3000,111422,Apple Laptops,2016-04-28T18:30:52.000Z,2016-04-29T16:32:57.000Z,06460,US,FixedPrice,NA,False,True,False,PayPal,True,Calculated,False,True,False,Red,2947,99.8,false,42.0,EndedWithSales
252372322848,"Apple MacBook Pro A1278  13.3"" Laptop - MB990LL/A (June, 2009)",ReferenceID,78092464,Seller refurbished,2500,111422,Apple Laptops,2016-04-29T15:58:19.000Z,2016-04-29T16:31:53.000Z,90814,US,FixedPrice,NA,False,True,False,PayPal,True,Calculated,False,False,False,None,1,57.1,false,880.99,EndedWithSales
361540095005,"APPLE MACBOOK PRO MD313LL/A 13.3"" I5 2.4GHZ 8GB 500GB 2011 LAPTOP  + WARRANTY",ReferenceID,110918529,Used,3000,111422,Apple Laptops,2016-04-22T16:28:22.000Z,2016-04-29T16:28:22.000Z,93035,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,True,YellowShooting,18216,99.9,true,575.0,EndedWithoutSales
222094822812,"CUSTOM BUILD TO ORDER APPLE MACBOOK PRO 13.3"" I7 3GHZ 8GB 750GB SSD 2013 + WRNTY",NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:26:59.000Z,2016-04-29T16:26:59.000Z,93035,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,True,YellowShooting,18216,99.9,true,1125.0,EndedWithoutSales
182111378239,"Apple MacBook Pro A1278 13.3"" Laptop (2011) still works, needs minor repairs !",ReferenceID,108796569,For parts or not working,7000,111422,Apple Laptops,2016-04-29T00:50:27.000Z,2016-04-29T16:26:18.000Z,45701,US,Auction,1,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,False,Yellow,40,100.0,false,305.0,EndedWithSales
231928386971,"2011 Apple MacBook Pro 13.3""",NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-29T16:19:46.000Z,2016-04-29T16:24:57.000Z,77630,US,FixedPrice,NA,False,True,False,PayPal,True,Calculated,False,False,False,Yellow,11,100.0,false,1000.0,EndedWithoutSales
252316175860,"15"" MacBook Pro ""Retina"" 2.8GHz i7/16GB/768GB Flash/OS X 10.11 ME665LL/A",NA,NA,Used,3000,111422,Apple Laptops,2016-03-11T00:47:22.000Z,2016-04-29T16:24:19.000Z,93013,US,FixedPrice,NA,False,True,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,True,Red,3307,100.0,true,1499.0,EndedWithSales
252348732168,"Apple MacBook Pro A1278 13"" INTEL C2D-2.26GHZ 4GB 250GB DVDRW EL CAPITAN 10.11",NA,NA,Used,3000,111422,Apple Laptops,2016-04-08T16:25:31.000Z,2016-04-29T16:24:06.000Z,77099,US,FixedPrice,NA,False,True,False,PayPal,True,Free,True,True,False,YellowShooting,10862,99.6,false,330.0,EndedWithSales
182102541310,macbook pro 15.4 inch retina display mid 2015 model,NA,NA,Used,3000,111422,Apple Laptops,2016-04-22T16:22:10.000Z,2016-04-29T16:22:10.000Z,11375,US,Auction,2,False,False,False,PayPal,True,Calculated,False,False,False,Blue,57,100.0,false,1325.0,EndedWithSales
172186120874,"Apple MacBook Pro 15.4"" Laptop 2012",ReferenceID,115246488,For parts or not working,7000,111422,Apple Laptops,2016-04-29T16:10:14.000Z,2016-04-29T16:22:07.000Z,76706,US,Auction,1,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,False,None,9,100.0,false,275.0,EndedWithSales
282019356680,"MACBOOK PRO: 15"" mid-2010, OS X Version 10.9.5 more below..",ReferenceID,108808476,Used,3000,111422,Apple Laptops,2016-04-28T05:24:44.000Z,2016-04-29T16:16:55.000Z,02114,US,FixedPrice,NA,False,False,False,PayPal,False,Calculated,False,False,False,None,4,100.0,false,360.0,EndedWithSales
322085244818,"APPLE MACBOOK PRO 2012 15,4'' I7 2.6GHZ 8GB 512GB FULL APPLE CARE JUNE 9,2016",NA,NA,Used,3000,111422,Apple Laptops,2016-04-23T23:40:54.000Z,2016-04-29T16:16:15.000Z,94804,US,FixedPrice,NA,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,True,Purple,732,99.7,true,1000.0,EndedWithSales
121970944505,"Apple MacBook Pro A1286 15.4"" Laptop - MC371LL/A (April, 2010)  READ",ReferenceID,82994118,For parts or not working,7000,111422,Apple Laptops,2016-04-29T00:17:45.000Z,2016-04-29T16:13:22.000Z,85260,US,FixedPrice,NA,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,False,Red,2253,100.0,false,110.0,EndedWithSales
331843195029,"Apple MacBook Pro MC373LL/A A1286 15.4"" Laptop, not working, as is, please read",ReferenceID,219488365,For parts or not working,7000,111422,Apple Laptops,2016-04-28T19:57:28.000Z,2016-04-29T16:13:22.000Z,80231,US,Auction,1,False,False,False,PayPal,False,Flat,False,False,False,RedShooting,156088,99.7,true,169.99,EndedWithSales
111976782563,"Apple MacBook Pro 15.4"" Laptop 2.0GHz i7 / 8GB / 512GB / Late 2013 Model",ReferenceID,174449451,Used,3000,111422,Apple Laptops,2016-04-22T16:13:18.000Z,2016-04-29T16:13:18.000Z,48168,US,Auction,19,False,False,False,PayPal,True,Free,True,False,False,Turquoise,259,100.0,true,1076.0,EndedWithSales
282010547982,2011 MD313LL/A 13.3' Macbook Pro,NA,NA,Used,3000,111422,Apple Laptops,2016-04-19T16:09:05.000Z,2016-04-29T16:09:05.000Z,19702,US,Auction,2,False,False,False,PayPal,True,Calculated,False,False,False,None,5,100.0,false,450.0,EndedWithSales
191858334034,"Apple MacBook Pro A1502 13.3"" Laptop w/Retina Display MF839LL/A 3/2015 GRAY NEW",ReferenceID,217091238,New,1000,111422,Apple Laptops,2016-04-28T20:15:39.000Z,2016-04-29T16:05:27.000Z,38002,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,False,False,PurpleShooting,51852,99.5,false,1099.99,EndedWithSales
231913624127,"Apple MacBook Pro 13"" 2010 Laptop (2.4 GHz Intel , 4GB, 250GB) MC374LL/A",ReferenceID,84755204,Used,3000,111422,Apple Laptops,2016-04-14T16:28:03.000Z,2016-04-29T16:04:47.000Z,20678,US,FixedPrice,NA,False,True,False,PayPal,False,Calculated,False,True,False,Turquoise,467,100.0,false,599.0,EndedWithoutSales
282020160259,"Apple MacBook Pro 15.4"" Retina i7 2.5GHz 16GB 512GB SSD 2014 MGXC2LL/A",NA,NA,Used,3000,111422,Apple Laptops,2016-04-28T16:02:52.000Z,2016-04-29T16:02:52.000Z,44203,US,Auction,7,False,False,False,PayPal,True,Free,True,True,False,Blue,59,100.0,false,1401.0,EndedWithSales
282019184456,"Apple MacBook Pro 13"" (Mid 2009) 2.26 GHz Intel Core 2 Duo 2GB 160GB *Good* READ",ReferenceID,108837583,Used,3000,111422,Apple Laptops,2016-04-27T17:44:27.000Z,2016-04-29T16:01:24.000Z,32701,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,True,True,Green,7373,99.3,true,315.0,EndedWithSales
121968359280,"Apple MacBook Pro A1278 13.3"" Laptop - MD102LL/A (June, 2012)-Great condition!",ReferenceID,115139414,Used,3000,111422,Apple Laptops,2016-04-26T16:00:34.000Z,2016-04-29T16:00:34.000Z,46544,US,Auction,13,False,False,False,PayPal,True,Free,True,False,False,None,0,0.0,false,529.99,EndedWithSales
262410769137,"Apple MacBook Pro 13.3"" Laptop - ME864 (2013) Used, Very Good Condition",ReferenceID,219488395,Used,3000,111422,Apple Laptops,2016-04-29T15:40:42.000Z,2016-04-29T15:57:39.000Z,72701,US,FixedPrice,NA,False,True,False,PayPal,True,Calculated,False,False,False,None,1,100.0,false,900.0,EndedWithSales
401111766400,"BROKEN DEAD AS-IS Apple Macbook Pro Core i5 2.4GHz 13"" 500GB 2011 A1278 4GB G516",ReferenceID,110891711,For parts or not working,7000,111422,Apple Laptops,2016-04-26T15:56:04.000Z,2016-04-29T15:56:04.000Z,10016,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,False,False,TurquoiseShooting,42050,99.0,true,205.0,EndedWithoutSales
131795684111,"Apple Macbook Pro 13 Late 2011 (Intel i5, 2.4GHz 4GB 500GB) MS Office 2010",NA,NA,Used,3000,111422,Apple Laptops,2016-04-28T18:42:57.000Z,2016-04-29T15:53:20.000Z,91205,US,FixedPrice,NA,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,False,Purple,512,99.4,false,449.0,EndedWithoutSales
191853892025,"Apple MacBook Pro A1398 15.4"" Laptop w/Retina Display MJLT2LL/A  2015 SILVER NEW",ReferenceID,218292157,New,1000,111422,Apple Laptops,2016-04-22T18:32:33.000Z,2016-04-29T15:51:56.000Z,38002,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,False,False,PurpleShooting,51844,99.5,false,2094.99,EndedWithSales
331834964898,"Lot of 5 Apple MacBook Pro A1260 ""Core 2 Duo"" 2.4 15"" MB133LL/A / Repair /#Lot80",NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-18T19:56:44.000Z,2016-04-29T15:51:00.000Z,44146,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,True,TurquoiseShooting,47026,99.6,true,279.99,EndedWithSales
282016257131,"Apple MacBook Pro A1278 13.3"" FOR PARTS",NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-25T00:46:25.000Z,2016-04-29T15:50:53.000Z,15904,US,FixedPrice,NA,False,True,False,PayPal,False,Calculated,False,False,False,Purple,865,100.0,true,170.0,EndedWithSales
272201459441,"Apple MacBook Pro A1260 15.4"" Laptop for Parts",NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-05T17:54:57.000Z,2016-04-29T15:47:34.000Z,23608,US,FixedPrice,NA,False,True,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Turquoise,106,97.3,false,25.0,EndedWithSales
182104986660,"CUSTOM CARBON 17"" APPLE MACBOOK PRO LAPTOP~2.6GHZ~8GB~1TB SSD HD~ANTIGLARE!!!!",NA,NA,Used,3000,111422,Apple Laptops,2016-04-24T15:46:05.000Z,2016-04-29T15:46:05.000Z,07621,US,FixedPrice,NA,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,False,Purple,735,100.0,false,1489.0,EndedWithoutSales
121969736529,2010 MacBook Pro 15.4,NA,NA,Used,3000,111422,Apple Laptops,2016-04-27T22:17:58.000Z,2016-04-29T15:40:32.000Z,55372,US,FixedPrice,NA,False,False,False,PayPal,False,Flat,False,False,False,Turquoise,174,95.5,false,355.99,EndedWithSales
121970818948,BROKEN Apple Macbook Pro Core 2 Duo T9300 2.5GHz 15in 2008 A1260 EMC 2198 G78,ReferenceID,108849237,For parts or not working,7000,111422,Apple Laptops,2016-04-28T21:05:47.000Z,2016-04-29T15:38:18.000Z,10016,US,FixedPrice,NA,False,False,False,PayPal,True,Flat,False,False,False,TurquoiseShooting,42047,99.0,true,62.96,EndedWithSales
111982733036,"Apple MacBook Mid 2010 13""",ReferenceID,108850048,For parts or not working,7000,111422,Apple Laptops,2016-04-29T15:26:50.000Z,2016-04-29T15:37:27.000Z,12180,US,Auction,0,False,False,False,PayPal,False,Flat,False,False,False,Yellow,21,0.0,false,84.0,EndedWithoutSales
331839849656,"Apple MacBook Pro A1278  13.3"" Laptop - MC375LL/A (April, 2010)",ReferenceID,83640034,For parts or not working,7000,111422,Apple Laptops,2016-04-24T23:00:14.000Z,2016-04-29T15:37:24.000Z,77002,US,Auction,1,False,False,False,PayPal,False,Free,True,False,False,Blue,56,100.0,false,200.0,EndedWithSales
222094786281,"Apple MacBook Pro 13.3"" Laptop with Retina Display (October, 2012) - Customized",ReferenceID,129572130,Used,3000,111422,Apple Laptops,2016-04-23T03:36:27.000Z,2016-04-29T15:36:26.000Z,20910,US,Auction,8,False,False,False,PayPal,True,Calculated,False,False,False,None,0,0.0,false,530.0,EndedWithSales
131796035814,"NEW Apple MacBooK Pro 17"" i7 2.4GHZ 16GB RAM  1TB Flash Memory",NA,NA,New,1000,111422,Apple Laptops,2016-04-29T15:28:58.000Z,2016-04-29T15:35:36.000Z,33013,US,FixedPrice,NA,False,True,False,PayPal,True,Calculated,False,False,False,None,0,0.0,false,490.0,EndedWithSales
301942657368,"Apple MacBook Pro Retina 15.4"" i7 2.5GHz/1TB SSD/16GB MJLT2LL/A MID 2015",NA,NA,New,1000,111422,Apple Laptops,2016-04-28T15:34:17.000Z,2016-04-29T15:34:17.000Z,94121,US,Auction,18,False,False,False,PayPal,True,Flat,False,True,False,Yellow,49,94.7,false,1970.0,EndedWithSales
182107593259,"~CUSTOM 15"" APPLE MACBOOK PRO LAPTOP~QUAD CORE I7~USB 3.0~16GB~2TB HARD DRIVE!!!",NA,NA,Used,3000,111422,Apple Laptops,2016-04-26T15:31:36.000Z,2016-04-29T15:31:36.000Z,07621,US,FixedPrice,NA,False,False,False,PayPal,False,Free,True,True,False,Purple,735,100.0,false,1489.0,EndedWithoutSales
162049389485,"Apple MacBook Pro A1278 13.3"" Laptop - MC724LL/A (February, 2011)",ReferenceID,99741020,Used,3000,111422,Apple Laptops,2016-04-25T01:37:33.000Z,2016-04-29T15:30:26.000Z,13790,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,True,False,Blue,79,100.0,false,400.0,EndedWithSales
272227765463,"Apple MacBook Pro ""Core i7"" 2.4 15"" Late 2011 8GB 500GB Matte Screen",ReferenceID,110969698,Used,3000,111422,Apple Laptops,2016-04-29T15:28:04.000Z,2016-04-29T15:29:38.000Z,94608,US,FixedPrice,NA,False,True,False,PayPal,False,Free,True,True,False,Turquoise,244,100.0,true,700.0,EndedWithoutSales
301914026765,"NEW UPGRADED 2012 Apple MacBook Pro 13"" 2.5Ghz i5 16GB 750GB CD/DVD MD101LL/A",ReferenceID,115182969,New,1000,111422,Apple Laptops,2016-03-30T15:28:44.000Z,2016-04-29T15:28:44.000Z,06906,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,True,True,Red,1228,100.0,true,1250.0,EndedWithoutSales
222098198415,"Apple MacBook Pro 17- 2.66 GHz Intel Core i7 (Mid 2010), HD 1920x1200, 8 GB Ram",NA,NA,Seller refurbished,2500,111422,Apple Laptops,2016-04-25T22:02:25.000Z,2016-04-29T15:25:40.000Z,29340,US,FixedPrice,NA,False,False,False,PayPal,True,Free,True,True,False,None,4,100.0,false,750.0,EndedWithSales
