productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,sellingState,endHour,endWeekday
1,157,5,4,20,0,0,0,0,1,4,1,0,0,1,4
1,157,5,4,20,1,0,1,0,0,0,0,0,0,20,3
1,157,5,4,20,1,0,1,0,0,0,0,1,1,13,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,11,6
0,99,0,5,20,0,0,0,0,0,2,0,0,0,16,4
1,157,5,4,20,1,0,1,0,0,3,0,0,0,14,4
1,157,5,4,20,1,0,1,0,0,3,0,1,0,15,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,1,4
1,157,5,4,20,1,0,0,0,1,3,0,0,0,22,4
0,120,5,4,20,0,0,0,0,1,4,1,0,0,19,4
1,157,2,0,20,0,0,0,0,0,2,0,1,0,19,4
0,77,5,4,20,1,0,0,0,1,3,0,1,0,22,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,10,4
1,157,3,1,20,0,1,0,0,0,0,0,0,1,11,4
1,157,5,4,20,1,0,1,0,1,4,1,0,0,10,4
0,37,5,4,20,1,0,0,0,0,3,0,0,0,1,5
0,152,5,4,10,1,0,1,0,0,4,1,0,0,20,3
0,24,0,5,20,0,0,0,0,1,4,1,0,0,18,4
1,157,5,4,20,1,0,0,0,1,3,0,0,1,15,4
1,157,5,4,20,1,0,1,0,1,0,0,1,0,16,4
1,157,1,2,20,1,0,0,0,0,4,1,1,1,22,3
0,26,5,4,20,1,0,0,0,0,4,1,1,0,18,3
0,153,5,4,20,0,0,0,0,1,2,0,0,0,18,4
1,157,5,4,20,1,0,0,0,1,2,0,1,0,19,3
0,36,4,3,20,1,0,1,0,1,4,1,0,0,19,3
0,97,5,4,20,1,0,1,0,1,4,1,0,0,18,3
0,11,5,4,20,1,0,1,0,0,3,0,1,0,20,3
0,92,5,4,20,1,0,0,0,1,2,0,0,0,21,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,17,5
0,90,5,4,20,1,0,0,0,1,4,1,1,1,15,5
1,157,2,0,20,0,0,0,0,0,2,0,1,1,19,3
0,50,0,5,20,0,0,0,0,1,4,1,0,0,17,4
0,153,0,5,20,1,0,1,0,0,2,0,0,0,17,3
0,80,3,1,20,1,0,1,0,0,4,1,1,1,14,3
0,37,0,5,20,1,0,0,0,0,2,0,0,0,17,3
0,49,5,4,20,0,0,0,0,1,0,0,0,0,10,4
0,65,5,4,20,1,0,0,0,1,4,1,0,0,3,5
1,157,0,5,20,0,0,0,0,1,2,0,0,1,19,4
1,157,5,4,20,0,0,0,0,0,4,1,0,0,17,4
1,157,5,4,20,1,0,1,0,1,0,0,1,0,17,3
0,37,0,5,20,0,0,0,0,0,2,0,0,1,17,3
0,156,0,5,20,1,0,0,0,1,0,0,0,0,16,3
1,157,4,3,20,1,0,1,0,1,0,0,0,0,21,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,16,3
1,157,5,4,20,1,0,0,0,0,4,1,0,0,3,5
0,92,5,4,20,1,0,0,0,1,2,0,0,1,16,3
1,157,5,4,20,0,0,0,0,0,2,0,1,1,22,3
0,153,0,5,20,1,0,1,0,0,2,0,0,0,16,3
1,157,5,4,20,1,0,1,0,1,4,1,0,1,19,3
1,157,5,4,20,0,0,0,0,1,4,1,1,0,16,4
1,157,5,4,20,0,0,0,0,1,0,0,0,1,23,4
0,51,4,3,20,1,0,1,0,0,3,0,1,0,14,4
1,157,2,0,20,0,0,0,0,1,2,0,1,0,15,4
1,157,5,4,20,1,0,0,0,1,4,1,0,1,1,5
1,157,3,1,20,1,0,1,0,0,4,1,0,0,21,3
0,29,5,4,20,1,0,0,0,0,3,0,1,0,16,4
0,65,5,4,20,0,0,0,0,1,2,0,0,0,19,3
0,79,0,5,20,1,0,0,0,0,3,0,0,0,21,4
1,157,5,4,20,1,0,0,0,1,0,0,0,0,21,3
0,2,5,4,20,1,0,0,0,1,4,1,0,0,7,4
0,75,3,1,20,1,0,1,0,1,0,0,1,0,17,3
1,157,5,4,20,1,0,1,0,0,0,0,1,1,15,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,20,3
1,157,0,5,20,0,0,0,0,0,4,1,0,1,14,3
1,157,5,4,20,1,0,0,0,0,0,0,0,1,2,3
1,157,5,4,20,1,0,0,0,1,0,0,0,0,15,3
1,157,2,0,20,1,0,0,0,1,0,0,0,0,20,3
1,157,2,0,20,1,0,0,0,1,0,0,0,1,21,4
1,157,3,1,20,1,0,0,0,1,0,0,0,1,21,4
0,80,2,0,20,0,0,0,0,0,3,0,0,0,17,3
0,120,0,5,20,0,0,0,0,1,0,0,1,1,13,4
0,7,5,4,20,1,0,0,0,1,4,1,1,0,15,3
1,157,5,4,20,1,0,1,0,1,4,1,0,0,20,5
0,49,5,4,20,0,0,0,0,1,0,0,0,0,23,5
1,157,5,4,20,1,0,0,0,1,0,0,0,1,20,4
0,41,5,4,20,1,0,0,0,0,4,1,1,0,19,5
0,80,5,4,20,1,0,0,0,1,4,1,1,0,7,5
0,36,5,4,20,1,0,1,0,1,4,1,1,1,23,5
0,36,5,4,20,1,0,1,0,1,4,1,1,1,23,2
1,157,0,5,20,1,0,1,0,0,3,0,0,0,18,3
1,157,0,5,20,1,0,1,0,0,3,0,0,0,18,3
0,133,5,4,20,1,0,0,0,1,3,0,1,0,16,4
1,157,5,4,20,1,0,1,0,1,4,1,0,0,13,4
0,88,3,1,20,1,0,1,0,1,0,0,0,1,0,3
1,157,5,4,20,1,0,1,0,0,4,1,0,0,19,3
1,157,5,4,20,1,0,0,6,1,3,0,1,0,4,5
1,157,5,4,20,1,0,0,6,1,3,0,1,1,8,6
1,157,5,4,20,1,0,1,0,0,2,0,0,0,4,4
1,157,5,4,20,0,0,0,0,0,4,1,0,0,22,3
0,24,5,4,20,1,0,1,0,1,0,0,0,0,19,5
0,152,5,4,20,1,0,1,0,1,4,1,1,0,12,3
0,36,5,4,20,1,0,0,0,0,4,1,1,0,10,4
1,157,5,4,20,1,0,0,0,0,3,0,0,0,12,3
0,151,5,4,20,1,0,0,0,1,2,0,0,1,2,5
1,157,5,4,20,1,0,1,0,1,0,0,0,0,14,3
0,46,5,4,20,1,0,1,0,0,2,0,0,0,18,3
1,157,0,5,20,0,0,0,0,0,5,0,1,0,5,3
0,11,5,4,20,1,0,0,0,0,0,0,0,0,16,4
0,40,5,4,20,0,0,0,0,0,2,0,1,1,6,3
1,157,2,0,20,0,0,0,0,0,3,0,0,0,5,4
1,157,5,4,20,0,1,0,0,1,0,0,0,1,6,3
0,133,5,4,20,1,0,1,0,0,3,0,0,0,2,6
0,148,5,4,20,1,0,1,0,1,2,0,0,0,16,4
0,66,5,4,20,1,0,1,0,1,4,1,1,1,4,6
1,157,5,4,20,1,0,0,0,1,4,1,0,0,21,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
0,8,4,3,20,1,0,0,0,1,0,0,0,0,11,5
0,87,2,0,20,0,0,0,0,0,4,1,0,0,4,6
1,157,4,3,20,1,0,0,0,1,4,1,0,0,20,5
0,80,5,4,20,1,0,1,0,1,0,0,0,0,8,3
1,157,2,0,20,1,0,0,0,1,0,0,0,1,13,3
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
0,152,5,4,20,0,0,0,0,0,4,1,1,1,4,4
0,67,5,4,20,0,0,0,0,1,4,1,1,1,4,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,4,4
0,37,5,4,20,0,0,0,0,0,4,1,1,1,4,4
1,157,5,4,20,1,0,0,0,0,4,1,1,0,17,3
0,96,2,0,20,1,0,1,0,1,4,1,0,0,19,5
1,157,3,1,20,0,0,0,0,1,2,0,0,0,3,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,5,4,20,1,0,0,0,1,0,0,0,0,18,3
1,157,5,4,20,0,1,0,0,1,0,0,0,1,2,5
1,157,1,2,20,0,0,0,0,0,2,0,1,1,3,4
1,157,5,4,20,1,0,0,0,1,4,1,0,1,15,5
1,157,5,4,20,0,0,0,0,0,4,1,1,0,3,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,3,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,3,4
1,157,5,4,20,1,0,1,0,1,0,0,0,0,5,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,5,4,20,1,0,0,0,0,4,1,0,0,7,3
0,153,0,5,20,1,0,0,0,0,0,0,0,0,3,3
1,157,5,4,20,0,1,0,0,1,0,0,0,1,3,6
0,37,5,4,20,0,0,0,0,1,2,0,0,0,3,6
1,157,1,2,20,0,0,0,0,0,2,0,1,1,3,4
1,157,5,4,20,0,0,0,0,0,4,1,1,0,3,4
1,157,5,4,20,0,0,0,0,1,4,1,0,0,3,6
0,36,5,4,20,0,1,0,0,0,2,0,0,1,3,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,1,2,20,0,0,0,0,0,2,0,1,1,3,4
0,67,5,4,20,0,0,0,0,1,4,1,0,0,3,4
0,36,5,4,20,1,0,1,0,1,0,0,1,0,3,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,3,4
1,157,2,0,20,1,0,1,0,1,4,1,0,1,11,3
1,157,0,5,20,1,0,1,0,0,4,1,0,0,14,3
1,157,0,5,20,0,0,0,0,1,0,0,0,0,2,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,4
1,157,1,2,20,0,0,0,0,0,2,0,1,1,2,4
1,157,2,0,20,1,0,0,0,1,4,1,0,0,6,3
1,157,5,4,20,1,0,1,0,1,0,0,1,0,7,4
0,144,5,4,20,0,0,0,0,0,2,0,0,0,2,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,4
0,49,5,4,20,0,0,0,0,1,2,0,0,0,2,3
1,157,5,4,20,0,0,0,0,1,4,1,0,0,2,6
0,32,5,4,20,0,0,0,0,1,4,1,0,0,2,6
0,80,3,1,20,1,0,1,0,0,4,1,0,1,22,2
0,70,5,4,20,1,0,0,0,1,3,0,1,0,4,3
0,78,2,0,20,1,0,0,0,1,4,1,1,1,12,5
0,156,5,4,20,0,0,0,0,0,2,0,0,0,2,6
1,157,5,4,20,1,0,1,0,0,0,0,1,0,17,3
1,157,5,4,20,1,0,1,0,0,0,0,1,0,17,3
1,157,5,4,20,1,0,0,0,1,3,0,1,0,8,3
1,157,0,5,20,0,0,0,0,0,3,0,1,0,1,3
1,157,0,5,20,0,0,0,0,1,0,0,0,0,1,6
0,77,5,4,20,0,0,0,0,1,0,0,0,1,2,6
0,109,5,4,20,0,0,0,0,1,2,0,0,0,1,6
1,157,5,4,20,1,0,0,0,0,4,1,1,0,18,3
0,99,5,4,20,1,0,0,0,1,0,0,1,0,9,3
0,82,2,0,20,1,0,0,0,1,0,0,1,0,4,4
1,157,0,5,20,1,0,1,0,0,3,0,0,0,1,3
1,157,0,5,20,0,0,0,0,1,0,0,0,0,1,6
0,78,5,4,20,0,1,0,0,0,0,0,0,1,16,4
0,133,5,4,20,1,0,1,0,1,0,0,0,0,20,5
0,78,2,0,20,0,0,0,0,1,0,0,0,0,1,6
1,157,0,5,20,1,0,1,0,1,3,0,0,0,1,3
1,157,5,4,20,1,0,1,0,1,4,1,0,0,18,3
0,55,5,4,20,1,0,1,0,1,0,0,0,0,4,4
1,157,5,4,20,1,0,0,0,1,4,1,0,1,19,3
1,157,3,1,20,1,0,1,0,1,0,0,0,0,23,3
1,157,5,4,20,0,0,0,0,0,0,0,0,0,1,6
0,19,5,4,20,1,0,0,0,0,4,1,1,0,5,3
0,127,5,4,20,1,0,0,0,1,3,0,1,0,14,3
0,8,5,4,20,1,0,0,0,0,4,1,1,0,2,3
0,20,5,4,20,0,0,0,0,0,4,1,1,0,0,6
0,37,5,4,20,1,0,0,0,0,4,1,1,0,1,3
0,16,5,4,20,0,0,0,0,0,4,1,1,0,0,6
0,10,5,4,20,1,0,0,0,0,4,1,1,0,2,3
1,157,5,4,20,1,0,1,0,0,3,0,0,0,1,3
0,6,5,4,20,0,0,0,0,0,4,1,1,0,0,6
1,157,5,4,20,0,1,0,0,0,4,1,0,1,4,6
1,157,0,5,20,1,0,0,0,1,3,0,0,0,0,3
1,157,5,4,20,1,0,0,0,0,0,0,1,0,0,3
1,157,5,4,20,1,0,1,0,1,0,0,1,1,23,4
1,157,0,5,20,0,0,0,0,1,0,0,0,0,0,6
1,157,0,5,20,1,0,0,0,1,3,0,1,0,0,3
0,152,5,4,20,1,0,1,0,1,3,0,1,1,10,3
1,157,4,3,20,1,0,1,0,1,4,1,0,1,4,6
1,157,5,4,20,1,0,1,0,1,4,1,1,1,9,3
1,157,0,5,20,1,0,1,0,0,0,0,0,0,0,3
0,25,5,4,20,1,0,0,0,1,3,0,1,0,0,3
0,14,5,4,20,1,0,0,0,0,4,1,1,0,0,3
0,148,5,4,20,0,0,0,0,1,3,0,1,0,0,6
1,157,0,5,20,0,0,0,0,0,0,0,0,0,23,2
1,157,0,5,20,1,0,1,0,0,2,0,0,0,23,2
1,157,4,3,20,1,0,1,0,0,3,0,1,1,3,3
1,157,3,1,20,0,0,0,0,1,0,0,0,0,23,5
0,79,2,0,20,1,0,0,0,1,4,1,1,0,17,4
0,8,5,4,20,0,0,0,0,0,4,1,1,0,23,5
1,157,5,4,20,1,0,1,0,0,2,0,0,0,12,5
0,36,5,4,20,1,0,0,0,1,4,1,0,0,0,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,16,4
1,157,4,3,20,1,0,0,0,1,4,1,0,1,23,3
1,157,0,5,20,1,0,1,0,0,0,0,0,0,23,2
1,157,0,5,20,0,0,0,0,1,0,0,0,0,23,5
1,157,5,4,20,0,1,0,0,0,2,0,0,1,23,2
0,24,5,4,20,1,0,0,0,0,2,0,0,1,2,3
0,34,5,4,20,1,0,0,0,1,3,0,1,0,15,3
1,157,5,4,20,1,0,0,0,0,2,0,1,0,22,5
1,157,0,5,20,0,1,0,0,1,0,0,0,1,23,5
1,157,0,5,20,1,0,0,0,1,3,0,0,0,3,3
0,144,0,5,20,1,0,1,0,1,0,0,0,0,23,2
0,78,5,4,20,1,0,1,0,1,0,0,0,0,21,5
0,105,5,4,20,0,1,0,0,1,4,1,0,0,0,6
1,157,5,4,20,1,0,0,0,1,0,0,1,1,22,5
1,157,5,4,20,1,0,1,0,1,0,0,0,0,23,4
1,157,0,5,20,1,0,0,0,1,3,0,1,0,2,4
0,144,0,5,20,0,0,0,0,0,2,0,0,0,19,4
1,157,5,4,20,1,0,0,0,1,0,0,1,1,22,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,5
1,157,5,4,20,0,0,0,0,1,2,0,0,0,22,2
0,142,5,4,20,1,0,0,0,1,4,1,1,0,1,6
0,29,5,4,20,1,0,0,0,0,3,0,1,1,22,5
1,157,5,4,20,1,0,1,0,0,3,0,1,0,0,3
0,38,5,4,20,0,1,0,0,0,2,0,0,1,22,5
0,80,2,0,20,0,1,0,0,0,4,1,1,1,5,3
0,37,4,3,20,0,0,0,0,1,4,1,0,0,23,2
1,157,5,4,20,1,0,0,0,0,2,0,0,0,15,4
1,157,3,1,20,1,0,1,0,0,2,0,0,0,9,3
1,157,5,4,20,0,0,0,0,0,3,0,1,0,22,3
1,157,5,4,20,1,0,1,0,1,4,1,0,0,2,3
0,82,5,4,20,1,0,0,0,0,3,0,0,0,22,3
0,36,5,4,20,1,0,0,0,1,3,0,1,0,23,2
1,157,5,4,20,1,0,0,0,0,2,0,1,0,2,3
0,38,4,3,20,0,0,0,0,1,4,1,1,0,21,3
0,36,5,4,20,1,0,0,0,1,4,1,1,0,22,2
1,157,5,4,20,1,0,0,0,1,0,0,1,1,21,5
0,80,5,4,20,1,0,1,0,1,0,0,0,0,22,2
0,76,5,4,20,0,0,0,0,1,4,1,0,0,21,3
1,157,5,4,20,1,0,0,0,1,4,1,1,1,22,3
0,36,5,4,2,0,1,0,0,0,2,0,0,1,18,4
1,157,5,4,20,1,0,1,0,1,0,0,0,0,22,2
0,71,2,0,20,1,0,1,0,0,4,1,1,0,4,3
1,157,2,0,20,0,0,0,0,1,2,0,1,0,21,3
0,36,5,4,20,1,0,1,0,1,3,0,1,1,21,5
0,20,5,4,20,1,0,0,0,1,0,0,1,1,21,5
1,157,5,4,20,0,0,0,0,1,2,0,1,0,21,5
1,157,5,4,20,1,0,0,0,1,0,0,0,1,14,3
0,152,5,4,20,0,0,0,0,0,2,0,0,0,21,3
1,157,5,4,20,1,0,0,0,0,3,0,0,1,22,4
0,153,5,4,20,1,0,0,0,1,3,0,1,1,0,3
0,8,0,5,20,1,0,1,0,0,0,0,0,0,1,3
0,78,5,4,20,1,0,0,0,1,3,0,1,0,23,2
0,65,5,4,20,1,0,1,0,0,4,1,1,0,3,3
0,82,2,0,20,1,0,1,0,1,0,0,1,1,19,3
0,36,5,4,20,1,0,0,0,1,3,0,0,0,21,2
1,157,1,2,20,1,0,1,0,0,3,0,1,1,17,3
0,80,2,0,20,1,0,0,0,1,0,0,0,1,20,5
0,10,0,5,20,0,0,0,0,1,2,0,0,0,20,5
0,11,5,4,20,1,0,1,0,0,2,0,0,0,22,3
1,157,5,4,20,0,0,0,0,1,4,1,0,0,0,3
0,120,5,4,20,1,0,1,0,0,2,0,1,1,13,5
1,157,5,4,20,1,0,1,0,1,3,0,1,0,20,5
1,157,5,4,20,1,0,1,0,1,0,0,0,1,14,5
0,19,5,4,20,1,0,0,0,0,4,1,1,0,17,5
1,157,5,4,20,1,0,0,0,0,2,0,0,1,20,2
0,79,5,4,20,1,0,0,0,0,3,0,1,0,20,3
1,157,5,4,20,0,0,0,0,0,2,0,0,0,20,2
1,157,5,4,20,1,0,1,0,1,3,0,1,0,18,3
0,106,0,5,20,1,0,0,0,0,4,1,0,1,20,5
0,11,5,4,20,0,0,0,0,0,4,1,1,0,20,5
0,19,5,4,20,0,0,0,0,0,4,1,1,1,20,5
0,36,5,4,20,1,0,0,0,1,3,0,1,0,1,3
0,80,5,4,20,1,0,1,0,1,0,0,0,0,20,2
0,152,0,5,20,1,0,0,0,0,4,1,0,1,19,3
1,157,4,3,20,0,0,0,0,1,4,1,1,0,20,5
0,148,5,4,20,1,0,0,0,1,0,0,0,1,20,2
1,157,5,4,20,0,0,0,0,0,2,0,0,0,20,2
1,157,5,4,20,0,0,0,0,0,3,0,1,0,20,2
0,19,5,4,20,1,0,1,0,0,3,0,0,1,19,5
0,148,5,4,20,1,0,0,0,1,4,1,0,1,19,2
0,144,0,5,20,1,0,1,0,1,3,0,1,0,22,2
0,82,2,0,20,1,0,0,0,0,2,0,1,0,20,2
1,157,5,4,20,1,0,0,0,1,2,0,0,0,3,3
1,157,0,5,20,0,0,0,0,1,2,0,0,0,19,2
1,157,5,4,20,0,0,0,0,0,2,0,0,0,19,5
1,157,5,4,20,1,0,1,0,1,3,0,0,0,20,2
0,11,5,4,20,0,0,0,0,1,0,0,0,0,19,2
1,157,5,4,20,0,1,0,0,1,0,0,1,1,15,3
0,144,5,4,20,1,0,0,0,1,4,1,1,1,19,5
1,157,5,4,20,1,0,1,0,0,3,0,1,0,21,2
1,157,5,4,20,0,0,0,0,0,4,1,0,0,19,3
1,157,5,4,20,1,0,0,0,1,3,0,1,0,20,2
1,157,0,5,20,1,0,0,0,1,3,0,0,0,19,2
0,36,5,4,20,1,0,1,0,0,3,0,0,0,21,2
0,19,0,5,20,1,0,1,0,0,3,0,0,0,21,2
1,157,2,0,20,1,0,0,0,0,3,0,0,0,22,2
0,143,5,4,20,0,0,0,0,1,0,0,0,1,19,2
0,36,5,4,20,1,0,0,0,1,3,0,1,0,19,2
0,26,0,5,20,1,0,0,0,0,4,1,1,0,14,5
1,157,5,4,20,1,0,0,0,1,3,0,0,0,1,4
0,107,5,4,20,1,0,0,0,1,4,1,1,1,19,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,1,3
1,157,5,4,20,1,0,1,0,1,3,0,1,0,2,5
0,36,5,4,20,0,0,0,0,1,4,1,0,0,19,3
1,157,5,4,20,0,0,0,0,0,4,1,0,0,19,3
1,157,2,0,20,1,0,0,0,0,3,0,0,0,22,2
1,157,5,4,20,0,0,0,0,0,0,0,0,0,18,5
1,157,5,4,20,1,0,1,0,1,0,0,0,0,20,4
1,157,5,4,20,1,0,0,0,0,4,1,1,0,0,3
1,157,2,0,20,0,0,0,0,1,4,1,0,0,18,5
1,157,5,4,20,1,0,1,0,1,3,0,0,0,13,3
0,153,5,4,20,1,0,0,0,1,3,0,1,1,21,2
0,25,5,4,20,1,0,0,0,1,3,0,1,0,19,2
0,77,5,4,20,1,0,1,0,1,4,1,0,0,18,2
1,157,5,4,20,1,0,0,0,1,0,0,0,0,3,3
0,29,5,4,20,1,0,0,0,0,3,0,1,0,11,4
0,36,5,4,20,1,0,1,0,1,3,0,1,1,19,4
0,36,5,4,20,1,0,1,0,1,3,0,1,0,1,3
0,155,0,5,20,1,0,0,0,1,4,1,0,0,19,2
0,120,5,4,20,0,0,0,0,1,0,0,0,0,18,5
0,14,5,4,20,1,0,1,0,1,2,0,0,0,2,5
1,157,5,4,20,0,0,0,0,1,4,1,1,0,18,3
0,81,5,4,20,1,0,0,0,1,3,0,1,0,17,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,18,5
1,157,0,5,20,1,0,0,0,1,0,0,0,1,18,5
0,37,5,4,20,0,0,0,0,1,3,0,1,0,18,3
1,157,5,4,20,1,0,1,0,1,3,0,1,1,13,3
0,64,5,4,20,1,0,0,0,1,3,0,1,0,19,2
1,157,5,4,20,1,0,0,0,1,4,1,1,1,20,3
0,76,5,4,20,1,0,0,0,1,4,1,1,1,20,3
1,157,5,4,20,0,0,0,0,0,0,0,0,0,17,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,22,3
1,157,5,4,20,1,0,1,0,0,3,0,0,1,0,3
1,157,3,1,20,1,0,1,0,0,3,0,1,1,21,2
1,157,5,4,20,1,0,1,0,1,2,0,0,1,17,4
0,14,5,4,20,1,0,0,0,1,4,1,1,0,16,4
0,148,5,4,20,1,0,0,0,1,4,1,1,0,1,3
1,157,2,0,20,0,0,0,0,1,2,0,1,0,17,3
0,7,5,4,20,1,0,0,0,1,3,0,0,0,20,2
1,157,5,4,20,0,0,0,0,1,3,0,1,0,17,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,17,3
1,157,5,4,20,0,0,0,0,1,3,0,1,0,17,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,1,4
0,19,5,4,20,0,0,0,0,1,0,0,1,0,22,2
0,95,2,0,20,1,0,1,0,0,2,0,1,0,17,2
0,109,2,0,20,1,0,1,0,0,2,0,1,0,17,2
1,157,0,5,20,1,0,0,0,0,3,0,0,0,13,3
1,157,5,4,20,1,0,0,0,1,3,0,1,1,18,3
0,132,0,5,20,0,1,0,0,1,2,0,0,1,21,2
1,157,5,4,20,1,0,1,0,1,2,0,0,0,21,4
1,157,5,4,20,1,0,1,0,0,0,0,0,0,18,2
0,80,2,0,1,0,1,0,0,0,5,0,0,1,1,6
0,104,5,4,20,1,0,1,0,1,4,1,0,0,4,5
0,80,2,0,20,1,0,1,0,1,0,0,0,1,13,4
0,24,4,3,20,1,0,0,0,1,0,0,0,0,16,5
1,157,0,5,20,1,0,1,0,0,3,0,0,0,17,2
0,64,5,4,20,1,0,0,0,1,3,0,1,0,17,4
1,157,5,4,20,0,0,0,0,1,2,0,0,0,16,3
1,157,2,0,20,1,0,1,0,1,4,1,0,1,16,5
1,157,0,5,20,1,0,1,0,1,0,0,0,0,2,3
1,157,5,4,20,0,1,0,0,1,4,1,0,1,19,2
1,157,4,3,20,1,0,1,0,1,2,0,1,0,15,3
1,157,5,4,20,0,0,0,0,1,4,1,0,0,16,5
0,148,5,4,20,1,0,1,0,1,0,0,0,0,20,3
0,80,2,0,20,1,0,1,0,0,2,0,1,0,16,2
0,76,5,4,20,1,0,1,0,1,2,0,1,1,16,5
0,80,5,4,20,1,0,0,0,1,4,1,1,0,13,4
1,157,5,4,20,1,0,1,0,1,0,0,0,1,4,3
0,8,1,2,20,1,0,0,0,1,0,0,0,1,16,5
0,37,5,4,20,1,0,0,0,0,4,1,0,0,18,3
0,145,4,3,20,0,1,0,0,1,0,0,0,1,18,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,1,3
0,135,5,4,20,1,0,0,0,1,3,0,1,0,15,4
1,157,0,5,20,0,0,0,4,1,4,1,0,0,15,5
1,157,4,3,20,1,0,0,0,1,4,1,1,1,18,2
0,37,5,4,20,1,0,0,0,1,0,0,0,1,17,2
1,157,5,4,20,0,0,0,0,1,0,0,1,0,15,5
0,80,0,5,20,1,0,1,0,1,2,0,0,0,15,2
0,151,5,4,20,1,0,0,0,1,4,1,0,0,0,3
1,157,3,1,20,0,0,0,0,1,4,1,0,0,15,3
0,79,5,4,20,1,0,0,0,1,4,1,0,0,22,3
1,157,3,1,20,1,0,0,0,0,3,0,1,1,15,5
1,157,3,1,20,1,0,0,0,0,3,0,1,1,15,5
1,157,5,4,20,1,0,0,0,0,0,0,1,0,1,3
1,157,5,4,20,0,0,0,0,0,0,0,0,0,17,2
0,36,5,4,20,1,0,1,0,1,4,1,1,0,17,2
1,157,2,0,20,1,0,1,0,0,0,0,1,1,15,5
0,79,2,0,20,1,0,1,0,0,0,0,1,0,15,5
0,36,5,4,20,0,0,0,0,1,2,0,1,0,15,3
0,24,5,4,20,0,0,0,0,1,2,0,1,0,15,3
1,157,5,4,20,0,0,0,0,1,0,0,0,1,19,2
0,90,5,4,20,1,0,1,0,1,0,0,0,0,17,2
1,157,5,4,20,1,0,1,0,1,0,0,0,0,18,2
0,2,5,4,20,1,0,1,0,1,3,0,1,1,13,3
1,157,0,5,20,1,0,0,0,1,4,1,0,0,0,5
1,157,5,4,20,1,0,0,0,0,4,1,1,1,14,5
0,8,5,4,20,1,0,0,0,0,3,0,1,0,14,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,2,5
1,157,5,4,20,1,0,0,0,1,4,1,1,0,15,3
0,54,4,3,20,1,0,1,0,1,4,1,1,1,14,5
1,157,5,4,20,1,0,1,0,0,0,0,1,0,21,2
0,80,5,4,20,0,0,0,0,1,2,0,0,0,14,5
0,38,5,4,20,0,0,0,0,0,4,1,0,0,14,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,14,5
0,73,2,0,20,1,0,0,0,1,0,0,1,0,21,5
0,50,5,4,20,1,0,0,0,1,4,1,1,0,14,2
0,35,5,4,20,1,0,1,0,0,2,0,1,1,0,4
0,35,5,4,20,0,0,0,0,0,2,0,1,0,14,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,14,5
0,62,5,4,20,1,0,0,0,0,3,0,1,0,22,2
0,19,5,4,20,1,0,0,0,1,3,0,1,0,1,3
1,157,5,4,20,1,0,1,0,1,0,0,0,1,13,2
0,106,5,4,20,1,0,1,0,1,2,0,0,0,20,2
0,156,5,4,20,1,0,1,0,0,2,0,0,1,7,2
1,157,0,5,2,1,0,1,0,0,2,0,0,0,17,2
1,157,5,4,20,1,0,0,0,0,2,0,0,1,20,2
1,157,0,5,20,0,1,0,0,0,0,0,0,1,13,5
0,126,5,4,20,1,0,1,0,0,4,1,1,0,11,3
